dr7objid,ra,dec,length_avg,length_stdev,width_avg,width_stdev,length_scaled,bar_meas,gz2id,kind,z,abs_mag,color(g-r),galaxyid,mass,Mr,Redshift
587725980691267704,133.1213,56.112687,9.106355699999998,2.0316471000000003,2.3199803,0.55269131,0.35046784,5,7193.0,Low S/N Liner,0.045445099999999995,-21.2035656,0.8975498,266946.0,10.765832000000001,-22.110718,0.045445099999999995
587725981763567802,128.11197,54.14315799999999,6.9094520999999975,2.6635172000000003,1.7937028999999998,1.2733383,0.44895743,3,65979.0,SF,0.0436549,-19.6004028,0.6432503,43071.0,9.95261,-20.480574,0.0436549
587725981765599336,133.87822,57.564576,6.0664862,1.0792171,2.4391656000000004,0.13730413,0.40064373,4,70129.0,SF,0.0401118,-19.3214207,0.4646642,267030.0,9.670409,-20.24902,0.0401118
587725992498495708,245.41084,48.450734,11.93388,1.8683547,2.1481697,0.8345128,0.5988568,5,49293.0,Unclassifiable,0.0585857,-20.4292755,0.8564504000000001,624724.0,10.434646,-21.369576000000002,0.0585857
587725993035038777,245.08952,49.269167,8.1236015,2.4349388,3.1104451,1.2108199,1.0708776000000002,3,129880.0,Unclassifiable,0.0571656,-19.6114902,1.0679199,48275.0,10.405785,-20.591820000000002,0.0571656
587725993041002548,255.42531,37.860817,4.3516892,0.56524545,1.3348011,0.66898451,0.47511523,3,82684.0,SF,0.0347715,-18.9313869,0.5757644000000001,152155.0,9.590197,-19.775372,0.0347715
587725993573679329,249.08091,46.245189,3.0466809,1.1807019,0.89748127,0.57147218,0.21610531,3,30371.0,low S/N SF,0.0313148,-19.4037209,0.6296009,48481.0,9.863737,-20.293926000000003,0.0313148
587725993574138125,249.92757000000003,45.296153,5.8614846,2.6875531,1.7842538,0.69559234,0.22889612,3,114989.0,SF,0.058482400000000004,-19.9187202,0.4182177,48491.0,9.891917999999999,-20.72815,0.058482400000000004
587725993574924431,251.45849,43.866474,9.191174,0.77588753,1.823028,0.7320728,0.38021593,6,5351.0,AGN non-Liner,0.033852,-20.854023,0.8593431,48523.0,10.600685,-21.636293,0.033852
587725994108780659,246.37702,49.840261,15.163259,0.66921332,2.8636411,1.1896763,0.6134435,5,630.0,AGN non-Liner,0.0199034,-20.7593803,0.9132934,624886.0,10.608214,-21.677542000000003,0.0199034
587725994109567231,247.74215,48.280269,4.9326991,1.4826839,1.2024079,0.41654595,0.39170003,5,206417.0,SF,0.034930699999999995,-18.2388706,0.5273434,48702.0,9.293075,-19.09412,0.034930699999999995
587725994110812271,250.27736,46.004067,4.8789202000000005,0.58444311,0.96849987,0.27517381,0.51614234,5,4977.0,AGN non-Liner,0.01781,-19.3725262,0.8149638000000001,48741.0,9.972653,-20.242104,0.01781
587725994114416881,256.0524,38.889044,7.0977931,1.1222888999999998,1.6771162,0.60209476,0.63493284,4,47483.0,Unclassifiable,0.034274400000000003,-19.3626137,0.8715122,48894.0,10.020709,-20.154707000000002,0.034274400000000003
587725994650042688,254.61746,41.677676,9.2853538,0.43488015,2.3856759,1.2906816,0.44324461,4,25718.0,SF,0.053124,-20.6772308,0.7373056,524907.0,10.453147,-21.604467,0.053124
587726013999415453,189.6608,1.472935,15.739157999999998,1.660873,2.8161569,0.88556274,0.49217353,5,8657.0,Composite,0.0454448,-21.1986561,0.7180582,49452.0,10.648786999999999,-22.004389,0.0454448
587726014005641268,203.85231,1.4105946000000005,9.0402618,0.81438718,2.2557184,0.61018719,0.43343036,5,1083.0,AGN non-Liner,0.017484599999999996,-20.2722931,0.7113861,49710.0,10.280519,-21.110657,0.017484599999999996
587726014008852696,211.29267,1.4014066,4.9791268,1.1786808000000002,1.0706345,0.51899669,0.23437964,3,212396.0,low S/N SF,0.0581511,-19.3522034,0.4913886,49798.0,9.703595,-20.199932,0.0581511
587726014010163358,214.25274,1.2956443000000002,4.8598555,1.0947677,1.7340414000000002,0.36377773,0.2182939,5,102767.0,SF,0.056324599999999996,-19.8350906,0.5197970000000001,49847.0,9.920382,-20.717146,0.056324599999999996
587726014011015340,216.13822,1.1773189,11.143668,1.0857842,2.8554457,0.94534011,0.36007291,5,2298.0,Low S/N Liner,0.0388057,-21.5948982,0.7633495,49895.0,10.831636,-22.487663,0.0388057
587726014011408563,217.07668,1.1295692,5.9793971,1.8051661,2.6469231,1.2303763,0.25572525,4,87156.0,Composite,0.0549955,-19.8917351,0.5620489000000001,49908.0,9.991401,-20.802210000000002,0.0549955
587726014011736154,217.85247,1.2343885,10.466717,1.3442802,3.6404273,1.1435816,0.7072892,5,8300.0,Low S/N Liner,0.030016700000000007,-20.2901936,0.9432011,49922.0,10.447169,-21.075935,0.030016700000000004
587726014542184502,203.12819,1.847704,4.6933989,0.88905652,0.94052151,0.2186869,0.44990296,4,738.0,SF,0.010900299999999998,-19.424137100000006,0.7319626,50647.0,9.946643,-20.274124,0.010900299999999998
587726014546968664,214.0951,1.5911753,21.569953,2.4209949,3.9393415,1.0174138,0.70411324,6,11949.0,Low S/N Liner,0.053822400000000006,-21.3391609,0.9522186,50870.0,10.883352,-22.169014,0.053822400000000006
587726014550114564,221.25093,1.4085369,7.2089299,1.2914346,1.2217921,0.35151339,0.43502025,5,22694.0,Composite,0.033843300000000014,-19.794426,0.5626797,51013.0,9.923999,-20.657232,0.03384330000000001
587726015087247538,221.86541,1.9181013,5.6328828,1.4458519,1.6876337,0.75661753,0.5722626999999999,3,37340.0,SF,0.0338844,-19.4275646,0.7156388000000001,52270.0,9.919614,-20.306372,0.0338844
587726015089672356,227.46399,1.7789905,11.911925,2.0187379,2.6254566,1.2335959,0.47634632,5,3220.0,Unclassifiable,0.0286257,-20.8175335,0.8098871,52354.0,10.552556,-21.586699,0.0286257
587726015606685723,182.04629,2.8782848,6.852636099999999,1.4557365,0.97340922,0.23377047,0.67256207,3,133.0,unmatched,0.0042902999999999995,,,,,-19.115303,0.0042902999999999995
587726015622349017,217.79349,2.4018064,5.406549299999999,0.68561381,1.1203583,0.52298831,0.34971449,3,23841.0,Unclassifiable,0.0338103,-19.8362999,0.8746736999999999,53345.0,10.213105,-20.61864,0.0338103
587726015626936476,228.36801,2.1338203,8.046177799999999,2.0381214,1.3830149,0.79303124,0.41719473,4,21594.0,SF,0.0386629,-20.0998363,0.7704422,53486.0,10.25908,-21.005123,0.0386629
587726015626936666,228.37498,2.1041581000000003,6.4281458,0.63389516,1.8297731,0.41391139,0.40640761,5,43994.0,low S/N SF,0.0384546,-19.5872459,0.8186478,53490.0,10.07353,-20.476779999999998,0.0384546
587726015627722980,230.18914,1.9872421,11.922213,1.3047817,2.0581011,0.68568163,0.42197833,5,12679.0,Low S/N Liner,0.052499800000000006,-21.1493664,0.8435345999999999,53534.0,10.727796000000001,-22.06735,0.052499800000000006
587726016148406440,193.16994,3.179538,9.7829019,1.80791,2.2829461,1.2030965,0.50542277,4,63604.0,SF,0.049834300000000005,-19.9076805,0.6118536,53982.0,10.048226,-20.798714,0.049834300000000005
587726016150044766,196.9324,3.0775934,16.181942000000006,1.3421684,2.8742036,0.51906768,0.73846689,3,85123.0,SF,0.0469099,-19.5545712,0.7379180999999999,54057.0,10.018099000000001,-20.431032000000002,0.0469099
587726016150700216,198.40099,3.1507374,4.3648965,0.50516284,1.7847411,0.36614433,0.26717021,3,66981.0,SF,0.0479717,-19.7750149,0.667412,54092.0,10.039691,-20.670002,0.0479717
587726016151027756,199.14934,3.0643911,7.4401868,1.3203637,1.1878347,0.3997332,0.51339082,5,9065.0,SF,0.020132900000000002,-19.2694836,0.4608640000000001,54102.0,9.634556,-20.104105,0.020132900000000002
587726016152797206,203.10459,3.0612437000000003,6.5418337,0.6463628,2.2431737000000003,1.5948173,0.88254892,3,21455.0,Composite,0.0223202,-18.9925518,0.6987055999999999,54161.0,9.751257,-19.757065,0.0223202
587726016154763381,207.58634,3.0149470000000003,5.4677456,0.35080719,1.3358204,0.44970543,0.44788349,3,25623.0,low S/N SF,0.0245711,-18.9656086,0.5414302,455336.0,9.584122,-19.830254,0.0245711
587726016158826512,216.89851,2.9544856,5.767735299999999,0.87031636,1.5161945,0.4777788,0.3874706,5,4207.0,AGN non-Liner,0.0237317,-20.224905,0.6713786,54413.0,10.200828999999999,-20.994453,0.0237317
587726016165445924,232.04916,2.5300738,7.271673599999999,2.3085073,1.7077651000000005,0.56268915,0.46834524,3,17312.0,Composite,0.0383192,-20.2491722,0.7133454,54731.0,10.25297,-21.12635,0.0383192
587726016690192627,204.42546,3.4725371,4.4340462999999986,0.3580575,0.99549934,0.63586173,0.30448917,5,13929.0,Composite,0.0229533,-19.2773705,0.6585337,126774.0,9.838528,-20.136568,0.0229533
587726016691961925,208.42466,3.3774064,5.8063992,0.83665577,0.97644278,0.12935119,0.39619472,3,2416.0,SF,0.0155988,-19.5646515,0.672906,126813.0,9.984316,-20.414518,0.0155988
587726016694976519,215.23319,3.2380155,4.8156713,1.5102686,0.7752803,0.41206942,0.95789811,3,144.0,unmatched,0.00531225,,,,,-19.558575,0.00531225
587726031167946898,164.3231,1.2569861,7.110994,1.4621921999999998,1.7577756999999998,0.98631712,0.50817607,5,158185.0,Unclassifiable,0.039588,-18.7263641,0.7667879,15061.0,9.683992,-19.57873,0.039588
587726031177121931,185.35034,1.2911358999999998,1.0954939,0.15486296,0.40905167,0.1215208,0.5080783,3,107595.0,Composite,0.00475569,-20.6407146,0.7559894,55845.0,10.457413,-15.180123000000002,0.00475569
587726031690793263,132.30575,0.85187552,7.5061925999999985,1.1419788,1.8684282,0.42795144,0.43663416,4,32401.0,SF,0.0432918,-20.0428257,0.5184794,25700.0,10.025142,-20.977365,0.0432918
587726031691514192,133.9486,0.79428453,19.838582,2.2577803,3.3475892,0.77776799,0.84979676,3,5647.0,AGN non-Liner,0.0415771,-21.1465797,0.690689,12948.0,10.614656,-22.08509,0.0415771
587726031696035891,144.25437,1.0954781999999998,12.166154,1.203392,4.255262,1.4677783000000002,0.83590939,5,28473.0,Not used,0.0505084,-20.5684338,0.3108504,14598.0,10.08822,-21.416477,0.0505084
587726031698657453,150.21025,1.3355836,3.5805369,0.89642073,0.56443767,0.20466286,0.31175037,3,100827.0,SF,0.021840799999999997,-17.694044100000006,0.3534488,56160.0,8.899225,-18.561937,0.021840799999999997
587726031701934207,157.69836,1.4838798999999998,12.657753,0.81524046,3.5580856,1.3545063999999998,0.59065227,3,25251.0,Composite,0.051137,-20.7230206,0.6851456,56309.0,10.432611,-21.529583,0.051137
587726031707701319,170.86514,1.7374389,7.2288739,1.5816064,1.2174023,0.36314484,0.50944748,3,74070.0,Composite,0.0399983,-19.3040257,0.672056,56598.0,9.854188,-20.182882,0.0399983
587726031710912518,178.18099999999995,1.7407683,5.4550294,1.0739677,1.1718227,0.49874299,0.36422842,5,5468.0,SF,0.0203804,-19.610933300000006,0.3187839000000001,56723.0,9.671109,-20.446566,0.0203804
587726031712092319,180.9349,1.8359778,8.1368795,1.8225522,1.5613193,0.73319328,0.56632944,4,6548.0,low S/N SF,0.0193567,-19.3702488,0.8885794,56784.0,10.061482,-20.244642000000002,0.0193567
587726031717597310,193.47058,1.6508414,7.7099185,2.0409739,1.1500726,0.38010772,0.51564394,4,123199.0,low S/N SF,0.048018599999999995,-19.3320103,0.5957008,57042.0,9.810555,-20.227024,0.048018599999999995
587726031718907924,196.49223,1.7925319,4.4831433,0.83622674,0.99746669,0.7580395000000001,0.43988767,4,4883.0,SF,0.021767500000000002,-19.9594975,0.7534326,57075.0,10.158224,-20.695220000000003,0.021767500000000002
587726031719170152,197.06946,1.6617687,8.0819467,2.5226292000000003,2.2259479,0.97438705,0.54182282,4,94741.0,Composite,0.0579405,-20.0357399,0.7794939999999999,57087.0,10.229242,-20.850424,0.0579405
587726031719301138,197.38805,1.6730622,10.133046,1.5784332,2.779681,0.93963806,0.29832225,5,117.0,Unclassifiable,0.0188325,-20.278972600000003,0.9490004,57089.0,10.613664,-22.426579999999998,0.0188325
587726031721791515,203.08494,1.566871,8.8163938,0.8375374,1.4033289,0.4360231,0.35147402,4,3675.0,SF,0.0304265,-20.7594986,0.5496941,57192.0,10.329123,-21.651072,0.0304265
587726032231399428,140.73723,1.4339986999999998,4.9301877,0.47478145,1.4258777,0.76999373,0.48769311,4,2454.0,AGN non-Liner,0.0174748,-19.8743706,0.9171842,57591.0,10.261444000000001,-20.657543,0.0174748
587726032231792788,141.67526,1.4868521,9.5850915,1.8018864,2.0680092,1.0667575,0.5039719,3,60516.0,Low S/N Liner,0.0566814,-20.3051453,0.8905818999999999,57611.0,10.415028999999999,-21.128603,0.0566814
587726032236576908,152.57361,1.7456352,4.3929983,1.893567,0.90699564,0.17605054,0.4144189,3,153247.0,SF,0.0461936,-19.0764847,0.5997645,57797.0,9.693595,-19.971916,0.0461936
587726032238674079,157.41966000000005,1.9319718,8.743473199999999,0.75607292,3.4011299,1.0986395,0.61366321,6,18545.0,AGN non-Liner,0.0410971,-20.3506432,0.745953,57886.0,10.335776,-21.243354999999998,0.0410971
587726032242016326,165.13548,2.116062,16.411559,2.0368756,3.2861492,0.97068721,0.54078477,5,3868.0,AGN non-Liner,0.0394749,-21.3131485,0.783141,58004.0,10.754635,-22.206042999999998,0.0394749
587726032242868344,166.98058,2.0132587,9.2387653,2.0623181,2.1979602000000003,0.78310268,0.30851872,6,13401.0,low S/N SF,0.0421764,-20.6922455,0.6119229,58042.0,10.363082,-21.541573,0.0421764
587726032254599311,193.85812,2.2312317000000004,8.686009,1.6273892,2.198744,0.79251255,0.25688781,4,18457.0,Unclassifiable,0.0479406,-20.7125607,0.7118810999999999,58522.0,10.471555,-21.607832000000002,0.0479406
587726032260366467,206.97373,1.9135955,10.197219,1.6829665,3.1507211,1.613733,0.42120896,4,19255.0,Low S/N Liner,0.041731,-20.4646759,0.7028496999999999,58734.0,10.335809,-21.259307999999997,0.041731
587726032267182097,222.52545,1.7154691000000002,8.6506017,1.1117833,2.2101786,0.93255142,0.55145931,4,41510.0,Composite,0.0445699,-19.959957100000004,0.7291194999999999,58997.0,10.156027,-20.853815,0.0445699
587726032268034251,224.53586,1.5486055,7.751239,1.0681103,1.6282267,0.56661157,0.67553221,4,118345.0,Unclassifiable,0.0423266,-19.1497078,0.8813484,142489.0,9.941932000000001,-19.958088,0.0423266
587726032268296444,225.1621,1.6967609,6.9976699999999985,1.7470805,1.3781983999999998,0.78911553,0.60117828,9,25341.0,Composite,0.028478500000000007,-19.315345800000006,0.6793366999999999,142504.0,9.855606,-20.18594,0.028478500000000004
587726032773447824,152.5877,2.1808878,12.353893,1.8387832,2.7268972,0.62250529,0.55938317,6,11729.0,AGN non-Liner,0.0456247,-20.9758282,0.9878656,59329.0,10.782194,-21.802979,0.0456247
587726032777183276,161.22574,2.3175908,12.718144,2.1325175,3.7969765,1.4576659,0.54496981,5,16169.0,AGN non-Liner,0.0552342,-21.0980053,0.8106156,59486.0,10.681239,-22.025331,0.0552342
587726032788127876,186.21555,2.6250883,3.7537775,1.446277,1.2950217,0.99484584,0.26872772,4,55704.0,SF,0.0259457,-18.5584259,0.4880244000000001,59951.0,9.378936999999999,-19.395834,0.0259457
587726032792911975,197.09944,2.5324674,7.990771499999999,0.85258447,0.9988462,0.10657396,0.48726967,3,73441.0,SF,0.0368363,-19.1411953,0.4379756,60104.0,9.578119000000001,-20.012337,0.0368363
587726032793042979,197.42428,2.4579374,7.336616,0.84140567,1.2074665,0.32840272,0.29920332,3,16636.0,SF,0.0568062,-21.3143864,0.4148914000000001,60108.0,10.435014,-22.076324,0.0568062
587726032797696100,208.09509,2.345817,3.5120187999999994,0.65448685,1.3290147,0.36454181,0.27410626,4,6448.0,Composite,0.0233803,-19.8918724,0.8939443000000001,60326.0,10.274189999999999,-20.676004000000002,0.0233803
587726032800448715,214.36199,2.2010563,6.9620892,2.3008522,1.5586599,0.45167439,0.30161788,5,38883.0,Low S/N Liner,0.0560059,-20.511577600000006,0.7764671,60409.0,10.419614,-21.428595,0.0560059
587726032805298456,225.49371,2.0227838,11.165166,5.7981491,2.6021786,1.7669064,0.55657832,3,29358.0,low S/N SF,0.0421305,-20.1605301,0.9019049,142806.0,10.367246000000002,-20.97574,0.0421305
587726033300881540,131.11856,2.063963,9.0593785,0.64340997,1.5907517,0.4453482,0.82055567,4,12726.0,SF,0.0255523,-19.6122684,0.7529804,102966.0,10.023454,-20.41522,0.0255523
587726033305731170,142.18438999999995,2.3345141,6.2057689000000025,2.3213898,2.2356079,1.2586664,0.2642683,3,216942.0,SF,0.0573398,-19.3188782,0.4242648,60579.0,9.644965,-20.201088000000002,0.0573398
587726033307959413,147.28655,2.4808303,5.8252906,0.76874897,1.5831162,0.79328439,0.36568651,4,2080.0,SF,0.020324900000000003,-20.2249813,0.545218,60682.0,10.093416,-21.058647,0.020324900000000003
587726033318117592,170.48113999999995,2.9726158,11.938756,1.3236035,3.2942074,1.3840254,0.49505674,6,23043.0,low S/N SF,0.048101,-20.6348534,0.9261716,61135.0,10.593647,-21.440115,0.048101
587726033318641811,171.60876000000005,2.9327415,7.998272999999997,0.76669668,2.2860004000000003,0.70785985,0.26275417,3,16190.0,AGN non-Liner,0.0499011,-20.8878136,0.6440298000000001,61169.0,10.465601,-21.785,0.0499011
587726033319559179,173.69273,2.9210519,6.0807343000000005,0.9389577,1.626718,0.5222897,0.46980731,5,15066.0,Composite,0.028767,-19.8336468,0.5560994,61191.0,9.949195,-20.567352,0.028767
587726033334632485,208.23565,2.8142743,13.283554999999998,0.91950695,4.4274792000000005,1.6195396,0.56953023,5,560.0,low S/N SF,0.015469799999999997,-20.4082603,0.8327671999999998,61734.0,10.456524,-21.18899,0.015469799999999997
587726033846272089,150.52933000000004,3.057681,10.713176,0.71893561,2.1536372000000004,0.98548224,0.66730375,5,3389.0,AGN non-Liner,0.0231929,-20.2064686,0.7845955,99868.0,10.302748,-21.087471,0.0231929
587726033846730839,151.53482,2.9690427,7.8095786999999985,0.61214214,1.935078,1.0151099,0.62485791,5,45279.0,SF,0.022221599999999998,-18.2665367,0.7741778,99903.0,9.506142,-19.20897,0.022221599999999998
587726033852104842,163.85473000000005,3.279914,8.5313849,0.65034746,2.8018342,0.67664203,0.27353839,4,55185.0,SF,0.056763699999999986,-20.375410100000003,0.3548622,62078.0,9.999624,-21.233776000000002,0.05676369999999999
587726033869406266,203.45772,3.3158427,7.0991262000000015,1.024227,2.2444776,0.83370293,0.63060501,5,5382.0,AGN non-Liner,0.022378799999999997,-19.9309006,0.9492546,62776.0,10.304211,-20.705929,0.022378799999999997
587726033871241253,207.63388,3.1941603,9.6994724,1.5229137,1.7247796999999998,0.62813882,0.40149902,5,2061.0,AGN non-Liner,0.0324608,-21.250513100000006,0.6823707,62848.0,10.635727000000001,-22.137102,0.0324608
587726033873862912,213.6775,3.1094247000000004,6.620064599999999,0.37638948,2.0352733,0.75018383,0.50020655,5,19310.0,AGN non-Liner,0.0261946,-19.3259697,0.7725295,62897.0,9.914088000000001,-20.19043,0.0261946
587726033875959814,218.357,3.0933109,5.8189251,0.60637714,1.4308081,0.56222311,0.45879757,4,13093.0,unmatched,0.029613499999999997,,,,,-20.737146,0.029613499999999997
587726100412432418,219.82479,3.3683527,17.585604999999994,2.2905707000000004,6.3694822,2.714675,0.66074661,5,3671.0,Unclassifiable,0.0279625,-20.5588627,0.955183,63527.0,10.572491000000001,-21.444895000000002,0.0279625
587726100412563492,220.1579,3.3770271000000003,12.979477,1.526444,2.9365891,0.63891084,0.73081382,4,1487.0,SF,0.026436200000000003,-21.0341187,1.0087366,63534.0,10.844904,-21.87471,0.026436200000000003
587726100412563650,220.12251,3.4327512,6.2710559,0.99634995,1.175812,0.78547022,0.49018497,4,6934.0,Low S/N Liner,0.024571400000000004,-19.9498482,0.9518225,63541.0,10.332891,-20.741613,0.024571400000000004
587726100948648105,218.32296,3.9034011,7.8824939,3.2087221,1.4527708,0.81063921,0.31737626,4,2924.0,SF,0.02957,-20.853073100000003,0.4996231,63846.0,10.347878999999999,-21.725157,0.02957
587726100949106753,219.43898,3.8070661,9.0604384,0.72887791,2.152159,0.59992627,0.44879996,4,7535.0,Low S/N Liner,0.028626799999999997,-20.1443157,0.8108025,63883.0,10.292847,-21.02836,0.028626799999999997
587726100949434515,220.11459,3.6855331,7.8639500999999985,0.99582684,1.6968134999999998,0.61838799,0.569963,9,16400.0,Unclassifiable,0.027942200000000004,-19.577095,0.8529058,63906.0,10.095218,-20.450658999999998,0.027942200000000004
