galaxyid,kind,ra,dec,z,app_mag,petro_abs_mag,central,lum_oiii,gz2id,gz2class
316581,type2,214.85927,41.766555,0.191824,17.61519215493404,-21.4654961,1,40.66899553999333,,
321123,type2,214.64617,41.050862,0.081722,15.922051688730596,-21.153366100000003,0,40.484883032820335,58985.0,SBb2t
314270,type2,214.93447999999998,40.805696999999995,0.119619,17.650713640871338,-20.3071461,1,41.418713540506594,,
321129,type2,214.86652,41.088019,0.08938,17.454006922564574,-19.8272991,1,40.48642068939756,,
316586,type2,215.30444,41.528402,0.116951,16.44423904855425,-21.460853600000004,1,40.77555573883043,117163.0,Sb(d)
322240,type2,216.08587000000003,41.230142,0.140502,16.490951651166927,-21.8454704,1,40.42866910052325,108713.0,Ei(i)
316592,type2,215.88523999999998,41.396278,0.100629,17.342096068921965,-20.2131195,1,40.98338114726766,,
322257,type2,217.17158999999998,40.844203,0.140638,16.91475220488812,-21.4239578,1,40.78875253065386,177844.0,Sc3t
319297,type2,229.09455,34.723541,0.168479,17.35845308941733,-21.410038,1,40.31370999166836,,
321335,type2,229.8061,35.477865,0.143574,17.72507095515576,-20.6625347,0,40.476878209376466,,
321329,type2,229.37647,35.5871,0.111873,16.892749471254678,-20.908704800000002,1,39.92080847096956,209612.0,SBc2l(d)
314481,type2,229.38805,35.454612,0.115917,17.18190302950195,-20.7024345,0,40.1479667878074,,
315620,type2,229.57862999999998,35.742139,0.112581,17.628927912269766,-20.187238699999998,1,40.131219665063284,,
347192,type2,228.93104,34.694749,0.0856189,17.216580800835427,-19.9657974,1,39.66186900940329,,
321328,type2,229.26402000000002,35.816775,0.144845,17.181825830723355,-21.2266579,1,40.20551921583991,,
313292,type2,228.73233,35.341227,0.061888599999999995,15.571276420323596,-20.870437600000002,1,39.4552695759696,33379.0,Sc2t
320295,type2,228.09766000000002,35.687618,0.148387,17.601944535598488,-20.8638325,1,40.18382781170517,,
319278,type2,228.12502999999998,35.23786099999999,0.0748433,17.0958774902248,-19.778280300000002,0,39.861337791497895,,
320285,type2,227.66602999999998,35.871362,0.0740707,16.893538228102873,-19.9569206,0,39.81937662189856,213472.0,Ser(o)
384480,type2,228.1736,34.930377,0.144226,16.80628858213651,-21.592048600000002,1,41.323483354863185,177531.0,Sb1m(m)
319275,type2,228.09012,35.291875,0.07427260000000001,16.87575009699789,-19.9809246,0,39.71887830950385,183811.0,Ei
313240,type2,226.86675,36.054755,0.07447089999999999,16.429015827355617,-20.4337482,1,39.61893286280294,118581.0,Sc
314443,type2,226.99381,36.457597,0.06581419999999999,15.456557375814615,-21.124719600000002,1,39.615508807334855,27776.0,Sb?t
320262,type2,226.69814,36.278388,0.053706,16.065803475924824,-20.0553169,1,40.37493250146804,64913.0,SBc2l
321300,type2,227.27944,36.595240000000004,0.11363499999999999,16.804207346478368,-21.0337009,1,41.30108729013098,187220.0,SBb2l
323373,type2,227.83444,37.295908000000004,0.08006150000000001,17.193417186932184,-19.83494,1,39.6770532964904,,
321317,type2,228.29082000000002,36.197044,0.11005699999999999,17.629727617019988,-20.133585,1,40.45500671139018,,
322419,type2,228.65624,36.494114,0.065725,16.769035343542413,-19.809160199999997,1,39.850506319593656,,
315605,type2,228.52755,36.337909,0.11386099999999999,16.53252878226661,-21.310016600000004,1,40.85301219744896,130404.0,Ei
316761,type2,229.99351000000001,36.157264,0.11271600000000001,16.679775134884537,-21.1391869,1,40.29663365710653,139620.0,Sc?t
266601,type2,152.33883,38.91526500000001,0.118574,17.019896065772752,-20.917429000000002,1,39.92441036811101,214188.0,SBc2m
266600,type2,152.25688,38.77768,0.0528404,16.553733411319573,-19.530756,1,39.21317823415937,142258.0,Sc?t
311448,type2,151.47038,38.73017,0.051782,16.933514612295813,-19.1053886,1,39.46534731391742,226161.0,Ser(o)
266627,type2,152.26821999999999,39.28210900000001,0.0686142,15.823228163131663,-20.8527927,0,39.95107419702524,50740.0,Sb(m)
312355,type2,151.81002,39.329879999999996,0.0393204,16.53832659610899,-18.8831558,1,39.6658699069384,132670.0,Sc
266668,type2,151.8561,39.608455,0.063934,16.502251688592654,-20.013208399999996,1,39.58925072291342,128424.0,Sc(m)
313545,type2,151.47253,39.658516,0.0644279,16.385971907418725,-20.1469555,0,39.65204606139002,98558.0,Sb?t
313536,type2,151.38117,39.680943,0.0287943,14.631776547885039,-20.0963001,1,38.992840824635365,9751.0,Ei
312344,type2,150.99423000000004,39.145471,0.0421335,15.2120008145795,-20.3639889,1,39.052985114245686,22603.0,Sb+l(d)
312337,type2,150.43068,38.795795,0.06394540000000001,15.907410921627312,-20.6084538,1,40.010101458179896,60323.0,Sb1t
264701,type2,150.40686000000005,38.767184,0.06256709999999999,16.743288974092966,-19.7231445,1,39.857386803350245,178131.0,Ei
311433,type2,150.32243,38.485484,0.150006,17.71472988411109,-20.776811600000002,1,40.19000862859184,,
312333,type2,150.2087,38.927345,0.0505247,15.554304383430006,-20.4292603,1,39.298049938359306,35393.0,Er
266749,type2,150.02919,40.423808,0.128338,17.806789399934168,-20.3161201,1,40.02469865610824,,
266744,type2,149.62526,40.247948,0.045428300000000005,17.062976792811085,-18.6817074,1,39.01007292208478,240309.0,Ei
266742,type2,149.64818,40.158272,0.0671055,16.077679868150963,-20.547761899999998,1,39.38341893284481,65240.0,Sc2m
266148,type2,149.77073000000001,39.710164,0.155446,17.506410949622936,-21.069843300000002,0,40.351003571349786,,
315759,type2,150.90784,40.521741,0.151852,17.154610519812607,-21.3659935,1,40.41093413748628,,
266713,type2,150.75142,40.193908,0.152148,17.65849794906882,-20.8667355,1,40.186074143916684,,
314687,type2,150.97134,40.058212,0.06625110000000001,16.626227010359653,-19.970085100000002,1,39.420242961075566,137960.0,Sc2m
313552,type2,151.97101999999995,39.842194,0.0641137,16.538195432380927,-19.9836349,1,40.41937758947445,120505.0,Sc
312365,type2,152.66556,39.694387,0.0566066,16.457139261684365,-19.7827053,1,39.34231599138897,121662.0,Sb2t
317524,type2,154.44621,39.535498,0.05405019999999999,17.49613148521665,-18.6393967,1,40.100773563534005,,
312378,type2,154.74451000000005,40.201671999999995,0.122947,16.738692590000692,-21.2834587,1,41.49647724858525,171375.0,SBb2m
311461,type2,153.4372,39.52328,0.064001,16.551921502240706,-19.9659157,1,39.529831,135795.0,Ser
266645,type2,153.334,39.64996,0.0637237,16.885762212663945,-19.622221,1,39.58279410380585,186059.0,Ser
318354,type2,154.1492,39.954583,0.150365,17.139126115831644,-21.3580933,1,40.467906888127686,,
319370,type2,153.37928,40.182066999999996,0.09146080000000001,17.484521702420217,-19.8498287,1,40.240614561842776,,
319372,type2,153.56407,40.161857,0.0674067,16.854978721879554,-19.7806473,0,39.40284304904878,203070.0,Ser
266610,type2,153.16978999999995,39.104186,0.023775499999999998,15.068948377555788,-19.2351189,0,38.690824976020295,16581.0,Sb2t
266704,type2,152.88013999999995,40.285779,0.170789,17.68988343528029,-21.1112309,1,40.725242977923,,
312368,type2,153.2586,39.892581,0.0912191,15.667336467651815,-21.660911600000002,1,40.45038127048983,41088.0,SBb2m(r)
313559,type2,153.06742,40.197019,0.06720319999999999,16.053144622785045,-20.575605399999997,1,39.66743452491622,63241.0,Sc2m
266677,type2,152.06233,39.754978,0.130947,17.677731595591887,-20.492523199999997,1,40.272211161662405,,
313551,type2,151.97946000000005,39.824005,0.0632809,17.365832944249494,-19.1263294,1,39.4065218196947,,
266724,type2,152.27043999999995,40.612079,0.062491599999999994,16.838428599565823,-19.625267,1,41.051124,203561.0,Ei
315777,type2,153.17279,41.150006,0.161181,17.831231042746253,-20.8313923,1,40.504435498876745,,
266733,type2,152.52707,40.67220800000001,0.121475,16.988641208875627,-21.005277600000007,1,40.02005615857897,235663.0,Er
266727,type2,152.31488000000004,40.565811,0.090755,17.046132322064526,-20.2703552,0,39.95526098290925,,
315770,type2,152.35643000000005,40.921011,0.0639247,14.847926041876773,-21.6672039,1,39.47948375867654,13061.0,Ei
321417,type2,153.5943,41.134823,0.152513,17.857108097785684,-20.6738224,1,40.562652475369674,,
313574,type2,154.38282,40.557078000000004,0.120745,17.213082257503586,-20.766716,1,40.29809724935728,,
313579,type2,154.94445,40.73815,0.196694,17.564695993778525,-21.5766563,1,41.003625199246436,,
322572,type2,156.05268,42.282163,0.143938,17.14378747093851,-21.249814999999998,1,40.10750756368618,,
316877,type2,156.19241,42.383404,0.0793757,17.402977767975145,-19.605670899999996,0,40.092001159186935,,
316867,type2,155.68533,42.346299,0.12563,17.581430663306698,-20.491373100000004,1,40.07744178925875,,
316874,type2,155.93196,42.32165300000001,0.046151199999999996,15.672724390901687,-20.1073799,0,39.45071928259494,43931.0,Ser
258637,type2,156.36469,42.781975,0.09620980000000001,17.323304381899444,-20.127943,1,39.77199051754534,,
286675,type2,155.69966000000005,43.249655,0.0640809,15.912785375309227,-20.6078835,1,39.326860450363604,,
287117,type2,154.92659,43.366324,0.026123300000000002,15.766823102506425,-18.7455444,0,39.294537341323476,,
261964,type2,154.01783,44.332301,0.158709,17.60746558379004,-21.0182858,0,40.20335958297277,,
261958,type2,153.88766,44.224554,0.06939010000000001,15.510228149175756,-21.191391,1,39.84275667038648,33389.0,Er
287612,type2,154.45368,43.861558,0.115889,16.74481127666166,-21.1389618,1,40.07811515841127,,
287121,type2,155.14489,43.440396,0.0739885,17.063398605766373,-19.784524899999997,1,41.07456535919978,,
261527,type2,155.65216999999996,44.298118,0.0856865,17.617395152962434,-19.5667973,0,40.19750876167255,,
260094,type2,156.29514,43.526582,0.0808331,15.613589472999804,-21.436750399999998,1,40.05418650732729,,
286678,type2,156.04532,43.247299,0.052096300000000005,15.532933799053414,-20.5195999,1,39.256975716329016,,
260097,type2,156.45747,43.707115,0.043169599999999995,15.572062769611833,-20.058317199999998,1,39.53123597203841,35987.0,Sc(o)
287132,type2,156.61449,43.833672,0.0850975,16.629991670237697,-20.538347199999997,1,39.723037997314414,145823.0,Sb
260099,type2,156.69096000000005,43.63986,0.0852935,16.013725285535163,-21.159900699999998,1,39.840939,65977.0,Er
260100,type2,156.72228,43.669033,0.10559,17.334248604202184,-20.3326569,1,39.89216126935619,,
318392,type2,157.15406000000004,40.693236,0.07760189999999999,16.338421391301512,-20.6184883,0,39.69038908073277,102615.0,SBb
317571,type2,156.92874,40.202459999999995,0.136656,17.09128825734222,-21.1795597,1,40.93391435785657,226111.0,Sb2t(m)
318388,type2,157.05688,40.667449,0.09191389999999999,16.22164924329061,-21.1240997,1,39.68091739492154,76701.0,Sb2m
311493,type2,156.31947,40.315349,0.067385,16.561977756354224,-20.072916,1,40.3116280608494,138968.0,Ei
312392,type2,156.29193,40.701802,0.11599000000000001,16.492879435712858,-21.392929100000003,1,40.13608913202057,107928.0,SBc2m
313595,type2,155.89902,41.143057,0.09184389999999999,16.072402155714247,-21.271589300000002,1,39.82619819387623,72207.0,Sb2l(m)
282639,type2,156.09356,39.850426,0.054356600000000005,16.475990485609017,-19.672288899999998,1,39.35806176855456,110776.0,Sc
293284,type2,156.22191,39.844644,0.11288699999999999,16.820570080181913,-21.0019283,1,40.1444956160652,164954.0,SBc?m(o)
316862,type2,155.17382,42.158442,0.115015,17.1537975519618,-20.712291699999998,1,39.916640512027385,,
