  NAME                  SPEC             RA          DEC          Z          LOGF_5007   col1     col2      col3            col4            col5        col6         col7         col8        col9          col10       col11         col12       col13   Separation
  J143510.31+494819.4   52733-1047-355   218.79294   49.805383    0.16565    -14.42      238667   986096    218.792929918   49.805420856    0.1660594   17.15522     17.7200012   0.9732143   -21.4403248   0.4025638   -21.3350201   0.3607795   1       0.13828006764725503   
  J165705.67+364950.7   52438-0820-488   254.27363   36.830757    0.165665   -14.56      151080   581987    254.273617654   36.830746827    0.1655684   17.6026211   17.7200012   0.9239766   -21.0400372   0.6118111   -20.9506626   0.650887    1       0.05105671506170131   
  J020615.90-095717.6   52163-0667-285   31.566233   -9.954877    0.165907   -15.17      629028   2479069   31.566233671    -9.954851282    0.165841    17.5425167   17.7200012   0.9805825   -21.1636429   0.8670487   -21.075346    0.824368    1       0.09261536552813919   
  J123147.38+430316.6   53112-1452-621   187.94743   43.054608    0.16598    -14.96      335422   1277201   187.947418475   43.054622882    0.1658843   17.5666027   17.7200012   0.9824561   -21.021101    0.8007599   -21.0007553   0.7402435   1       0.0615582261094672    
  J020828.29-081943.5   52163-0667-374   32.117871   -8.328736    0.166045   -15.04      74311    332683    32.117838798    -8.328741574    0.1662261   17.2230167   17.7200012   0.890511    -21.3450489   0.6244413   -21.4796848   0.5867006   1       0.11644652510913668   
  J104756.98+562447.2   52373-0907-348   161.98743   56.413124    0.16606    -14.83      173404   799637    161.98746279    56.413196215    0.1665408   17.7045765   17.7200012   1.0         -20.9824467   0.7237574   -20.8857803   0.6941497   1       0.2680500468048547    
  J032322.87-075615.3   51924-0460-093   50.845275   -7.93758     0.166074   -15.03      18172    155019    50.84526662     -7.937582659    0.1664092   17.2472324   17.6200008   0.8387097   -21.4002838   0.5089424   -21.3997154   0.4817817   1       0.031374883172465194  
  J024907.20-090117.2   51910-0456-045   42.279991   -9.02144     0.166087   -14.75      85236    367637    42.279970008    -9.021469642    0.1661855   17.4371796   17.6200008   0.8592814   -21.2524948   0.8002741   -21.2680588   0.7463705   1       0.1302223736708964    
  J155451.90+091216.7   53137-1726-588   238.71625   9.204652     0.16609    -14.73      398317   1423740   238.716261937   9.204652254     0.1665748   17.6675987   17.7200012   0.861244    -20.9754753   0.5331609   -20.8509903   0.4881531   1       0.042429700480438856  
  J103143.51+522535.2   52644-1009-427   157.9313    52.426438    0.166211   -14.61      233467   965292    157.93130303    52.426497906    0.1665098   17.3428917   17.7200012   0.8546255   -21.3844147   1.0207777   -21.3698082   1.003438    1       0.21576414848871542   
  J164628.94+370018.1   52395-0818-069   251.62057   37.005039    0.166245   -14.90      137843   549122    251.620567002   37.005018919    0.1665567   17.2715931   17.7200012   0.8857143   -21.3761063   0.5309636   -21.347971    0.53923     1       0.07280358240368506   
  J115912.08+045342.7   52375-0841-176   179.80035   4.895207     0.166302   -15.93      105846   458674    179.800335785   4.89521241      0.1662752   17.6200657   17.7200012   0.9152542   -21.0731564   0.8224522   -21.1236343   0.918018    1       0.054580430307781716  
  J073613.95+413944.8   53035-1735-092   114.05814   41.662437    0.166303   -14.70      422724   1726731   114.058139239   41.662419073    0.1659622   17.1725426   17.7200012   0.8461539   -21.4389553   0.4662112   -21.183424    0.4522285   1       0.06456964533152329   
  J234054.28+151628.8   52233-0748-348   355.22617   15.274675    0.166325   -14.62      160322   719240    355.226142917   15.274679083    0.1661039   16.7100582   17.7200012   0.9362745   -21.82831     0.1750205   -21.7259483   0.1625464   1       0.0951961844074723    
  J131930.76+675355.5   51988-0496-406   199.87816   67.898749    0.166373   -14.72      47937    256170    199.878146063   67.898793277    0.166376    17.4278564   17.7200012   0.8936709   -21.2571201   0.7168313   -21.2311764   0.7273237   1       0.1605111290977637    
  J235413.16+005459.3   51788-0386-614   358.55485   0.916479     0.166434   -15.45      415422   1683006   358.554809898   0.916494496     0.1664671   17.2281494   17.6200008   1.0         -21.3306656   0.6463416   -21.6780262   0.7003348   1       0.15475331783503554   
  J234008.09-003651.7   51877-0385-251   355.03372   -0.614349    0.166444   -14.84      526322   2100522   355.03372456    -0.614339265    0.1665294   17.3571663   17.6200008   0.9866667   -21.354681    0.8871362   -21.3823109   0.8818375   1       0.03869982154714551   
  J114439.00+441312.7   53084-1368-286   176.16252   44.220201    0.166489   -14.82      312679   1229236   176.162533267   44.220185662    0.1667244   17.5580349   17.7200012   0.9875      -21.1385078   0.8091541   -20.9448242   0.7046352   1       0.06496540565161504   
  J093202.63+352928.1   52996-1275-207   143.01096   35.491149    0.166491   -14.65      282626   1158963   143.010956512   35.491136356    0.1664747   17.646162    17.7200012   0.8958333   -20.9375572   0.7398086   -21.075573    0.7703624   1       0.04665244996249184   
  J005028.05-092053.7   52148-0656-587   12.616888   -9.348239    0.166492   -15.10      71292    322858    12.616920263    -9.348253032    0.1664651   17.4603233   17.7200012   0.8809524   -21.2247162   0.7083753   -21.1080036   0.7285398   1       0.12524347570900973   
  J030201.22-010117.9   51817-0411-260   45.505091   -1.021633    0.166506   -13.63      168324   762066    45.505079562    -1.021641546    0.1665816   17.3972282   17.6200008   0.9880239   -21.305584    0.880551    -21.171875    0.8747507   1       0.051395641642437324  
  J074937.27+214338.0   52669-1203-038   117.40531   21.727221    0.166526   -15.14      267452   1095347   117.405332195   21.727212809    0.1667718   17.1607227   17.7200012   0.9230769   -21.4228477   0.6999039   -21.7684822   0.6999821   1       0.07986829570222378   
  J150347.18+400740.5   53146-1398-509   225.94658   40.12792     0.166532   -14.77      290301   1177356   225.946581529   40.12790607     0.1668904   17.7100029   17.7200012   0.9135802   -21.0146503   0.9179942   -21.0408535   0.9262187   1       0.05032429938027897   
  J085922.64+100132.3   53051-1738-474   134.84432   10.025627    0.166593   -14.69      440931   1827525   134.844349555   10.025624746    0.1666685   17.0095978   17.7200012   0.876161    -21.598835    0.8052644   -21.6307068   0.9158868   1       0.10508705041273883   
  J140753.93-003018.6   51688-0302-163   211.97471   -0.505176    0.166672   -14.93      9584     65646     211.974696365   -0.505181938    0.1669293   17.3679047   17.6000004   0.90625     -21.3559875   0.8800314   -21.4522514   0.8449534   1       0.05353704944089316   
  J141325.86+434101.3   53108-1394-391   213.35775   43.683696    0.166683   -15.13      301704   1204947   213.357730395   43.683675904    0.1666612   17.6658573   17.7200012   0.9247911   -20.9857883   0.5190102   -20.9319897   0.4880922   1       0.0885376305455734    
  J145405.89-005057.1   51994-0309-215   223.52456   -0.849207    0.166695   -15.23      8556     62013     223.524525467   -0.849213264    0.1669025   17.0736732   17.6000004   0.9140625   -21.5943089   0.6037884   -21.4967098   0.5631104   1       0.12633404007069296   
  J022226.12-085701.3   52162-0668-024   35.608844   -8.950366    0.166732   -13.78      72557    327198    35.608836886    -8.950383774    0.1666365   17.0493526   17.7200012   0.923345    -21.5294895   0.7603806   -21.6250477   0.6819085   1       0.0688060768988327    
  J134849.48+405852.6   53050-1377-542   207.20617   40.981271    0.166745   -14.42      346415   1299736   207.206180445   40.98126868     0.1668923   17.2497272   17.7200012   0.8684211   -21.4141979   0.6179805   -21.2861595   0.5646491   1       0.029589828475311858  
  J230944.78+133142.5   52262-0743-094   347.43658   13.528471    0.166901   -15.66      161586   722762    347.436588123   13.528469713    0.1669482   17.0793037   17.7200012   0.868       -21.5502281   0.8346025   -21.6086254   0.8531076   1       0.02880646430442245   
  J112546.36+123922.6   53055-1606-388   171.44316   12.656288    0.166959   -13.94      308976   1221515   171.443157374   12.656286746    0.1669793   17.4988708   17.7200012   0.9181818   -21.1955204   0.7737196   -21.1395111   0.8268259   1       0.010269375324559182  
  J131948.58+663932.4   51988-0496-475   199.9524    66.659012    0.1672     -14.70      45806    249792    199.952479879   66.65907584     0.1675244   17.5526791   17.7200012   0.8936709   -21.1217785   0.4860038   -21.0516663   0.49127     1       0.2565149684219787    
  J112049.88+665645.0   51942-0491-439   170.20782   66.945828    0.167235   -14.13      39027    229036    170.207837927   66.945894589    0.167366    16.7744579   17.7200012   0.8717278   -21.8716698   0.4992238   -21.7865677   0.5763875   1       0.24104892729798538   
  J085003.96+032642.7   52224-0564-603   132.51649   3.445205     0.16726    -14.93      208625   906035    132.516496672   3.445190711     0.1674261   17.505764    17.7200012   0.8736559   -21.23386     0.9496389   -21.2644081   0.9676023   1       0.05675344305618823   
  J132010.48+412742.8   53112-1462-400   200.04368   41.461885    0.167269   -15.28      344538   1295782   200.04369222    41.461874968    0.1672033   17.2010822   17.7200012   0.8981818   -21.3920364   0.7137532   -21.7873249   0.8139367   1       0.04889949105047332   
  J122829.29+110354.1   52725-1231-580   187.12206   11.065015    0.167273   -14.63      364219   1344253   187.122057846   11.065012843    0.1669179   17.5835724   17.7200012   0.8888889   -21.0306206   0.3423889   -20.8974457   0.2947929   1       0.010872634298098531  
  J135616.89+482236.4   52723-1285-370   209.07038   48.376791    0.167393   -14.82      284129   1162857   209.070377941   48.376810689    0.1676458   17.599659    17.7200012   0.8809524   -20.990736    0.651357    -21.0499954   0.6220487   1       0.07105119465984738   
  J093843.21+605207.9   51910-0486-265   144.68004   60.868859    0.167439   -14.45      44721    247071    144.679932609   60.868949118    0.1675936   17.163166    17.7200012   0.8803192   -21.5400887   0.7383598   -21.613945    0.7459434   1       0.37506305550508756   
  J235917.58-105500.3   52143-0650-244   359.82327   -10.916748   0.167471   -15.28      81424    355531    359.823241448   -10.9167549     0.16731     17.6227398   17.7200012   0.8831169   -21.0616817   0.6587519   -21.0758266   0.7708105   1       0.10393894856575638   
  J140007.29+405357.7   53061-1378-574   210.03039   40.899355    0.167492   -14.65      318175   1241122   210.030424074   40.899360361    0.1676342   16.6271744   17.7200012   0.9058296   -22.0569916   0.6508906   -21.9930248   0.5670893   1       0.09470605261004941   
  J122349.01+101034.3   52672-1230-630   185.95422   10.176186    0.167536   -15.00      224714   944320    185.954238382   10.176181502    0.1679006   17.5279312   17.7200012   0.9045226   -21.083046    0.7384353   -21.2474308   0.7875991   1       0.06711685073893577   
  J123631.35+015002.2   52326-0521-265   189.13062   1.833943     0.167581   -14.85      56963    279414    189.130622036   1.833945942     0.1677973   16.6065788   17.7200012   0.9365079   -22.0099525   0.8113442   -22.1066093   0.7441064   1       0.012877947516592948  
  J010629.30+151449.5   51821-0421-638   16.622087   15.247081    0.167634   -13.75      17424    152390    16.622077914    15.24707786     0.1678278   17.056736    17.6200008   0.9457831   -21.6326199   0.7026057   -21.6024666   0.6843524   1       0.03352168409847811   
  J083947.48+284957.1   52937-1269-206   129.94783   28.832523    0.167638   -14.76      279137   1144583   129.947854487   28.832515622    0.1678572   17.0791836   17.7200012   1.0         -21.5101967   0.627417    -21.5401211   0.8239197   1       0.08166514292034782   
  J134651.77+483243.2   52736-1284-489   206.7157    48.54533     0.167676   -14.48      283821   1162115   206.715794414   48.545345886    0.1677049   17.1920948   17.7200012   0.8932039   -21.5327568   0.882398    -21.4675808   0.9239248   1       0.2321705412538792    
  J093945.89-002922.3   52314-0476-064   144.9412    -0.489527    0.167793   -14.60      8710     63853     144.941197673   -0.489532119    0.1672957   17.1452427   17.7200012   0.8923077   -21.5033283   0.4721862   -21.3348961   0.463977    1       0.020242981074192302  
  J132705.88-012415.5   52377-0910-404   201.77451   -1.404308    0.167808   -14.30      146820   571733    201.774508012   -1.404332754    0.1676902   17.6000328   17.7200012   0.8647059   -21.0341988   0.3784856   -20.920248    0.3460892   1       0.08940114825241093   
  J110649.80+101738.4   52751-1221-437   166.70751   10.293988    0.167817   -14.51      257926   1061468   166.707526102   10.294008061    0.1678468   16.75354     17.7200012   0.9049296   -21.924715    0.5549582   -21.808445    0.5480422   1       0.09202480347185477   
  J140040.93+405142.1   53061-1378-609   210.17054   40.861683    0.167821   -14.90      318180   1241134   210.170537636   40.861677726    0.1679824   17.5896549   17.7200012   0.9058296   -20.9853706   0.6646801   -21.2639236   0.7509342   1       0.02004768972088047   
  J040113.68-062036.0   51908-0464-092   60.30699    -6.343334    0.167827   -14.97      18498    156515    60.306961021    -6.343358385    0.1678604   17.3930473   17.6200008   0.8836565   -21.2298203   0.7339419   -21.1778641   0.7764071   1       0.13585692500595975   
  J123849.98-031000.3   52000-0335-099   189.70827   -3.166762    0.167854   -14.75      22815    173170    189.70827823    -3.166776554    0.1681048   17.2648354   17.5700016   0.8427948   -21.4509258   0.7284141   -21.2839794   0.6517272   1       0.06016903416786038   
  J124732.85+555935.8   52673-1038-443   191.88686   55.993289    0.167856   -14.53      65359    307746    191.886916735   55.993359906    0.1683045   17.0566368   17.7200012   1.0         -21.6247883   0.5350146   -21.3383179   0.3576064   1       0.27965618317876695   
  J122450.55+100545.4   52725-1231-479   186.21062   10.095943    0.1679     -14.40      224717   944325    186.210649931   10.095942751    0.1680991   17.3638306   17.7200012   0.8768116   -21.1785336   0.3786878   -21.1952591   0.3649511   1       0.1060869178077178    
  J153200.38+455749.5   52781-1332-196   233.00159   45.963744    0.16791    -14.72      243206   997353    233.001590012   45.963744542    0.1682677   17.6308861   17.7200012   0.9021407   -21.0845661   0.667577    -20.8527031   0.6791661   1       0.0019514310676847855 
  J133417.33+415533.3   53091-1464-460   203.5722    41.925924    0.167979   -14.85      384207   1391089   203.572234892   41.925935353    0.168068    16.9167976   17.7200012   0.8914729   -21.7935162   0.6826203   -21.7245693   0.6302903   1       0.1020020893940832    
  J091119.41+544045.4   51908-0450-052   137.83089   54.679268    0.167983   -15.10      26982    191833    137.83078323    54.679300268    0.1680459   17.3001652   17.6200008   0.8973384   -21.2694588   0.4515072   -21.3117886   0.3845821   1       0.25075590031980094   
  J140200.55+420441.5   52822-1346-116   210.5023    42.078201    0.168066   -13.88      321051   1247273   210.502314289   42.0782045      0.1680428   17.3677406   17.7200012   0.9110169   -21.3101883   0.5296213   -21.2151451   0.5033399   1       0.04020599627582071   
  J222632.66-005717.5   52140-0375-012   336.63607   -0.954865    0.168239   -14.65      167530   754189    336.636107721   -0.954929065    0.1685525   17.1511345   17.6200008   0.976       -21.4899559   0.3159148   -21.3516331   0.2541415   1       0.2676328929230113    
  J155820.04+415727.3   52824-1335-328   239.58352   41.957597    0.16836    -15.11      243286   997493    239.583535661   41.957606183    0.1684634   17.2560806   17.7200012   1.0         -21.3327198   0.6018824   -21.680481    0.7321257   1       0.05339178980745216   
  J220522.98+120014.1   52224-0734-035   331.34573   12.00392     0.168372   -14.39      78571    347546    331.345732452   12.003919401    0.168487    17.4430256   17.7200012   0.8813559   -21.2777042   0.7672442   -21.3054886   0.7865179   1       0.008899387935176995  
  J140358.94+405547.7   52823-1347-311   210.99559   40.929919    0.168388   -14.93      312140   1227900   210.995586037   40.929919338    0.1685335   17.3970585   17.7200012   0.9039146   -21.3525372   0.938454    -21.4092827   0.9215301   1       0.010847195205135059  
  J142817.61+380742.4   53089-1381-519   217.07337   38.128456    0.16839    -14.51      345627   1298041   217.0733695     38.128452141    0.1686333   17.7027149   17.7200012   0.875502    -20.8756943   0.536793    -20.9178238   0.5309031   1       0.013964370360915239  
  J205032.29-070131.2   52145-0635-038   312.63455   -7.025341    0.168397   -13.78      65408    307907    312.634546561   -7.025331817    0.1685365   16.8661671   17.7200012   0.9450549   -21.8364868   0.6253449   -21.6942902   0.5384957   1       0.03526848009566853   
  J120439.53+652318.4   52317-0599-390   181.16471   65.388452    0.168425   -15.11      108701   465462    181.164594329   65.388551887    0.1684034   17.6382999   17.7200012   0.9690722   -21.1016846   0.8330946   -21.0067768   0.8626528   1       0.3992272385033657    
  J095948.56+594250.4   52282-0770-213   149.95234   59.71401     0.168442   -14.07      25965    188761    149.952306421   59.714100957    0.1687195   17.0058804   17.7200012   0.8897959   -21.6562309   0.4225599   -21.5787735   0.3772222   1       0.33307200084814786   
  J214247.88+000157.0   52465-0990-169   325.69952   0.032487     0.168544   -13.85      416983   1694923   325.69951133    0.032493861     0.1687584   17.6720867   17.7200012   0.9530202   -21.0465622   0.8916333   -20.8773022   0.9671853   1       0.03980274955932384   
  J115544.41+040631.6   52375-0841-294   178.93503   4.108786     0.168613   -14.76      103752   453642    178.935027879   4.108782856     0.168567    17.0048332   17.7200012   0.9586466   -21.6703644   0.5116091   -21.5268993   0.4281607   1       0.013642186601686326  
  J103431.76+013056.9   52317-0505-206   158.63232   1.515804     0.168778   -14.91      56324    278330    158.63231369    1.515806859     0.168853    17.4836979   17.7200012   0.9074074   -21.2324009   0.6962652   -21.1173229   0.6816683   1       0.024931688174106285  
  J150207.75+013947.4   52017-0539-174   225.5323    1.663156     0.168831   -15.23      142512   561026    225.532274647   1.663165602     0.1687804   17.2541065   17.7200012   0.8562092   -21.3418541   0.5629683   -21.3263607   0.598876    1       0.09756143205479106   
  J150525.52+523513.2   52703-1165-328   226.35632   52.587       0.168976   -15.18      241003   991778    226.356245928   52.58708786     0.1693984   17.6005325   17.7200012   0.9016393   -21.0915241   0.5730507   -21.0135994   0.5954754   1       0.35537372137835643   
  J135928.02+012207.1   52028-0531-135   209.86676   1.36864      0.169188   -14.44      49783    263940    209.866760461   1.368632021     0.1693673   17.6741982   17.7200012   0.8360656   -20.8792953   0.4122615   -21.0939541   0.4242682   1       0.028772275827359566  
  J130451.97+110800.6   53116-1696-220   196.21654   11.133506    0.169257   -14.77      309776   1223079   196.216499198   11.133496374    0.1691393   17.1983051   17.7200012   0.9230769   -21.5037689   0.5827246   -21.3606262   0.5287543   1       0.14823037971642983   
  J093852.08+445659.1   52672-1202-198   144.71698   44.949752    0.16929    -14.47      188720   847830    144.717003911   44.94976435     0.1693553   17.431818    17.7200012   0.9333333   -21.1471348   0.4665071   -21.1264763   0.4483244   1       0.07541908130049609   
  J235808.47-102843.3   52143-0650-231   359.53528   -10.478698   0.169342   -14.26      81867    356499    359.535265496   -10.478654661   0.1694081   17.2130203   17.7200012   0.9086022   -21.4286194   0.2977862   -21.3024693   0.2289404   1       0.16425142540864177   
  J172107.90+262432.1   52427-0979-057   260.28291   26.408929    0.16948    -15.29      144966   566957    260.282913631   26.408930868    0.1696289   17.3439884   17.7200012   0.8442211   -21.368784    0.7406127   -21.1487141   0.9407489   1       0.01350140805144905   
  J115158.91+122129.0   53142-1609-517   177.99544   12.358049    0.169495   -14.46      326496   1258543   177.995444053   12.358038214    0.1703287   17.3568077   17.7200012   0.8612717   -21.3213577   0.4472779   -21.1842346   0.4027337   1       0.04136275950043737   
  J095215.30+620720.1   51943-0487-244   148.06373   62.122253    0.169504   -14.99      38048    226121    148.063682772   62.122324055    0.169305    17.6460018   17.7200012   0.877551    -20.9948444   0.8271371   -21.1588154   0.8796616   1       0.26786706110233727   
  J025220.89+004331.3   51816-0410-386   43.087048   0.725363     0.16951    -14.66      175664   809816    43.087057239    0.725350807     0.1697145   17.3346882   17.6200008   1.0         -21.3677597   0.5778412   -21.250824    0.4877228   1       0.05507113928967123   
  J013242.04+150114.8   51898-0425-543   23.175176   15.020768    0.169635   -14.94      90812    384242    23.17513435     15.020775582    0.1699108   17.6144047   17.6200008   0.8251366   -21.0260735   0.8488511   -21.1758442   0.8754891   1       0.14736670261460622   
  J135526.24+391428.9   53061-1378-169   208.85934   39.241369    0.169735   -14.92      380876   1384173   208.859338899   39.241374445    0.170009    17.4315395   17.7200012   0.9058296   -21.1831627   0.6272966   -21.2885323   0.6922513   1       0.019840913089065826  
  J165127.90+404340.7   52079-0631-241   252.86626   40.727977    0.169739   -14.67      120203   504409    252.866260909   40.727948769    0.1698493   17.2697468   17.7200012   0.9285714   -21.4575367   0.6481245   -21.4278412   0.6766794   1       0.10166185080100758   
  J134319.41+392522.2   53050-1377-219   205.83089   39.42282     0.169821   -14.39      380223   1382586   205.830915908   39.422817235    0.1701713   17.2806034   17.7200012   1.0         -21.4707031   0.8404422   -21.5232658   0.825502    1       0.07273270851061585   
  J080424.02+491656.2   53089-1779-594   121.1001    49.282283    0.169921   -14.06      422255   1725651   121.100078764   49.282347595    0.1701211   17.3988991   17.7200012   0.879562    -21.3305054   0.7166247   -21.275732    0.6843523   1       0.23782946291165724   
  J091202.94+065442.5   52652-1193-409   138.01224   6.911793     0.169978   -14.96      223781   942686    138.012236666   6.911791776     0.169767    17.5807934   17.7200012   0.9818841   -21.1455364   0.7546763   -21.1357327   0.736114    1       0.012703846805725002  
  J130713.25-003601.6   51986-0294-194   196.80522   -0.600457    0.170014   -13.85      9510     65511     196.805233525   -0.600454942    0.1701931   16.7152157   17.6000004   0.96        -21.9171448   0.3858654   -21.6526051   0.2508651   1       0.049247802577538094  
  J123154.36+610516.3   52401-0956-364   187.97649   61.087872    0.170045   -15.23      215469   923366    187.976495397   61.087949993    0.1699987   17.590723    17.7200012   0.9220183   -20.9621201   0.3405491   -21.2325039   0.5264965   1       0.2809318848015694    
  J013103.38+131926.2   51898-0425-124   22.764098   13.323955    0.170113   -14.92      88993    379089    22.764110299    13.323954078    0.1703346   16.8602886   17.6200008   0.8251366   -21.8938255   0.8320022   -21.8364601   0.8233161   1       0.04321225975375856   
  J121228.48+501412.2   52442-0969-635   183.11865   50.236723    0.170133   -14.97      206264   898342    183.11871444    50.236806091    0.1700273   17.527256    17.7200012   0.9668508   -21.1205807   0.7791864   -21.3671761   0.8343107   1       0.3339074531384656    
  J172350.15+653404.2   51691-0350-611   260.95896   65.567839    0.170243   -15.54      157770   603715    260.958919915   65.567896526    0.1702886   16.8418789   17.5700016   0.8664122   -21.7962246   0.8351719   -22.0918884   0.8054936   1       0.21552334838815376   
  J145249.46+425316.2   52734-1290-439   223.20609   42.887843    0.170272   -14.97      205508   895842    223.206070989   42.887841605    0.1705573   17.3860416   17.7200012   0.91133     -21.2612972   0.7819458   -21.4834938   0.7184158   1       0.0503956764490406    
  J101816.36+062556.1   52734-0997-143   154.56815   6.432263     0.170288   -14.61      217577   927988    154.568123239   6.432266632     0.1704212   17.2933083   17.7200012   0.9585254   -21.4132004   0.6378418   -21.2169895   0.550985    1       0.09662191890147165   
  J160545.92+532210.7   52055-0621-477   241.44135   53.369652    0.170318   -14.30      119446   501915    241.441282524   53.369738262    0.1702127   17.2615376   17.7200012   0.8669528   -21.2655087   0.2641924   -21.255003    0.2217978   1       0.34269960339035543   
  J025334.58+000108.3   51816-0410-234   43.394089   0.018974     0.170413   -14.66      428087   1760245   43.394087207    0.018950728     0.1704262   17.287302    17.6200008   1.0         -21.4330025   0.6508825   -21.3089638   0.5938109   1       0.08402748830818846   
  J140712.95+585120.5   52338-0788-227   211.80394   58.855694    0.17055    -14.20      139080   552153    211.803949557   58.855768493    0.1706209   17.3748569   17.7200012   0.8980892   -21.3661423   0.7778907   -21.2813931   0.7701812   1       0.26876450009229647   
  J165939.77+183436.8   53172-1567-113   254.91571   18.576895    0.170691   -13.46      408418   1446973   254.915707918   18.576892336    0.170849    16.913147    17.7200012   0.9170507   -21.83461     0.7404976   -21.7813377   0.7445012   1       0.011935334599991175  
  J141602.14+360923.2   53143-1643-153   214.00891   36.156448    0.17079    -14.49      405486   1440110   214.008915161   36.156436446    0.1708073   17.1702843   17.7200012   0.9063545   -21.4634533   0.7301365   -21.5871563   0.7452484   1       0.0442168999575384    
  J072945.32+395044.2   53047-1733-527   112.43883   39.845617    0.170842   -14.99      418644   1704026   112.438858378   39.845601877    0.1706236   16.9364929   17.7200012   0.9601594   -21.7403088   0.4892166   -21.5362663   0.484185    1       0.09547923310645309   
  J120247.58+412606.4   53120-1448-208   180.69824   41.435102    0.170865   -14.67      342783   1291989   180.698254157   41.435129183    0.1709027   17.4941845   17.7200012   1.0         -21.1796703   0.4559285   -21.0681915   0.4182736   1       0.10505362701688974   
  J133237.94+593053.8   52425-0960-321   203.1581    59.51494     0.170875   -14.11      215331   922956    203.158021884   59.514986214    0.1710412   16.3658848   17.7200012   0.9868852   -22.3365364   0.5763804   -22.2215347   0.5487639   1       0.2191632648105309    
  J115540.40+423755.4   53120-1447-520   178.91833   42.632066    0.171069   -14.92      345200   1297210   178.918306167   42.632064191    0.1713344   17.6820126   17.7200012   0.8881119   -21.0699272   0.6886347   -20.8473797   0.727167    1       0.06345878468494502   
  J134043.71+032517.8   52025-0529-366   205.18211   3.421599     0.171135   -15.36      55267    275929    205.182109072   3.421579744     0.1711401   17.4105282   17.7200012   0.8372781   -21.2056179   0.6024764   -21.2185974   0.6154864   1       0.06940176810496626   
  J021516.70-074755.3   52162-0668-323   33.81959    -7.79869     0.171151   -15.01      75368    335997    33.819622464    -7.79872551     0.1714282   17.6960125   17.7200012   0.923345    -21.0291843   0.5828601   -20.9478531   0.5333263   1       0.17247968165151448   
  J090445.44+470601.5   52606-0898-454   136.18934   47.100426    0.171379   -13.86      183134   834966    136.18930224    47.100472947    0.1715627   16.9827671   17.7200012   0.8541667   -21.7955246   0.8626941   -21.9393845   0.8477272   1       0.19268262410048895   
  J020713.33-011223.1   51812-0404-085   31.805525   -1.206427    0.171409   -13.92      425083   1736174   31.805558523    -1.20641989     0.1715492   16.8989086   17.6200008   0.9920635   -21.8442822   0.7238983   -21.8392906   0.7298797   1       0.12334114143482322   
  J140119.02-021126.8   52443-0915-474   210.32927   -2.190765    0.171425   -14.57      146319   570727    210.329278001   -2.190750363    0.1716336   16.7649937   17.7200012   0.8774704   -21.868969    0.6633983   -21.8821201   0.7188526   1       0.06004172179705971   
  J114335.36-002942.4   51959-0283-230   175.89735   -0.495106    0.171459   -13.76      9150     64789     175.89734524    -0.495092523    0.1714634   17.1372108   17.6000004   0.8882979   -21.569952    0.5442377   -21.4421959   0.5023314   1       0.0514542443901547    
  J135057.54+012543.9   52026-0530-138   207.73973   1.428863     0.171504   -15.13      49759    263889    207.739757773   1.428855618     0.1712219   16.9679432   17.7200012   0.8682171   -21.6753273   0.6941607   -22.0153637   0.757107    1       0.10342429982516652   
  J133440.75+040513.4   52374-0853-190   203.66979   4.08706      0.17153    -14.61      127514   522471    203.669784634   4.087066043     0.1719136   17.6211662   17.7200012   0.9040591   -21.0622559   0.8278283   -21.1874561   0.8672761   1       0.029061063173060075  
  J121726.33+514110.1   52430-0883-060   184.35969   51.686129    0.171763   -14.54      187121   843575    184.359674187   51.686228417    0.1710341   17.3206768   17.7200012   0.9005848   -21.3771973   0.5408263   -21.1810436   0.4575153   1       0.3596371109882546    
  J230108.40-084848.9   52258-0725-381   345.28498   -8.81357     0.17187    -14.74      165973   735912    345.284978617   -8.813572616    0.1716625   17.635437    17.7200012   0.857868    -20.9417076   0.3775161   -21.0025253   0.3367732   1       0.010625332936657543  
  J094517.79+562234.0   51991-0556-580   146.32411   56.376107    0.171922   -15.22      95649    432537    146.324056634   56.37617173     0.1718403   17.1575069   17.7200012   0.9597701   -21.5308552   0.9079672   -21.6425991   0.9148508   1       0.2561627750433606    
  J161324.19+323921.2   53144-1419-073   243.35079   32.655876    0.172042   -14.08      390682   1405622   243.350787676   32.655863568    0.1722581   17.166935    17.7200012   0.8653061   -21.6287403   0.9201266   -21.6391163   0.9638525   1       0.04530611859429595   
  J134415.96+475433.9   52736-1284-434   206.06649   47.909416    0.172089   -15.04      205343   895521    206.066506745   47.909416949    0.1724535   16.7995262   17.7200012   0.8932039   -21.8745098   0.7035185   -21.8702831   0.701306    1       0.04055147550410963   
  J115341.58+525600.1   52370-0882-347   178.42325   52.933356    0.172115   -15.64      190001   850897    178.423183656   52.933426552    0.171804    17.3968811   17.7200012   0.9586777   -21.3880424   0.8460127   -21.2889442   0.8034178   1       0.29194769719029956   
  J145244.61+483319.9   52736-1048-469   223.18586   48.555515    0.172122   -15.17      239256   987319    223.185873227   48.555519932    0.1722798   17.6344814   17.7200012   0.8773946   -21.0734673   0.8074285   -21.2656918   0.9224893   1       0.03617461088765083   
  J093008.03+090651.4   53050-1303-224   142.53347   9.114275     0.172245   -15.00      270304   1116609   142.533462989   9.114263652     0.1721922   17.6424198   17.7200012   0.9714286   -20.974577    0.5083843   -20.9868889   0.5049816   1       0.04785398887273637   
