name1,spec1,ra1,dec1,z1,logl1_5007,galaxyid1,objid1,group1,mrpetro1,mrmodel1,bg1,mg1,name2,spec2,ra2,dec2,z2,logl2_5007,galaxyid2,objid2,groupid2,mrpetro2,mrmodel2,bg2,mg2
J150758.52-015100.2,52426-0922-549,226.99382000000003,-1.8500459999999999,0.078329,39.767801,153455,593111,166604,-20.486486,-20.633377,1,1,J161559.47+520207.2,52051-0623-500,243.99777999999998,52.035322,0.0869943,39.768802,119798,502871,145102,-20.682442,-20.619625,1,1
J150758.52-015100.2,52426-0922-549,226.99382000000003,-1.8500459999999999,0.078329,39.767801,153455,593111,166604,-20.486486,-20.633377,1,1,J155632.73+280432.1,52817-1391-496,239.13637999999997,28.075573,0.0735911,39.769776,388672,1401125,314422,-20.613483,-20.651587,1,1
J150758.52-015100.2,52426-0922-549,226.99382000000003,-1.8500459999999999,0.078329,39.767801,153455,593111,166604,-20.486486,-20.633377,1,1,J170405.10+631734.5,51699-0349-061,256.02123,63.292915,0.0832275,39.770266,29911,200640,87829,-20.452845,-20.701717000000002,1,1
J150758.52-015100.2,52426-0922-549,226.99382000000003,-1.8500459999999999,0.078329,39.767801,153455,593111,166604,-20.486486,-20.633377,1,1,J123946.90+043846.6,52407-0846-171,189.94543000000002,4.646266000000001,0.0763825,39.763633,128016,523540,150329,-20.645989,-20.577761,1,1
J092721.42+060957.7,52707-0991-603,141.83923000000001,6.166039,0.078379,40.958385,219297,932006,208598,-21.020069,-20.974413000000002,1,1,J111653.99+593146.8,52398-0951-432,169.22496,59.529669999999996,0.0813852,40.942529,124967,516362,32326,-21.071652,-21.043302,1,1
J092721.42+060957.7,52707-0991-603,141.83923000000001,6.166039,0.078379,40.958385,219297,932006,208598,-21.020069,-20.974413000000002,1,1,J114752.92+090030.6,52734-1226-132,176.97052,9.008493,0.0689045,40.942249,256509,1058182,6999,-20.996904,-20.903345,1,1
J092721.42+060957.7,52707-0991-603,141.83923000000001,6.166039,0.078379,40.958385,219297,932006,208598,-21.020069,-20.974413000000002,1,1,J101927.56+013422.5,51999-0503-162,154.86482,1.5729143,0.0728092,40.976135,50029,264716,101027,-20.827181,-20.922242999999998,1,1
J092721.42+060957.7,52707-0991-603,141.83923000000001,6.166039,0.078379,40.958385,219297,932006,208598,-21.020069,-20.974413000000002,1,1,J153702.55+493201.0,52738-1167-537,234.26062000000002,49.533605,0.0685209,40.976695,247935,1011213,40832,-20.997347,-21.00491,1,1
J092721.42+060957.7,52707-0991-603,141.83923000000001,6.166039,0.078379,40.958385,219297,932006,208598,-21.020069,-20.974413000000002,1,1,J103939.20+050314.3,52339-0578-425,159.91333999999998,5.0539592,0.083625,40.981836,102528,450566,134212,-21.010576,-20.979387,1,1
J153840.44+363834.3,52753-1294-042,234.6685,36.642865,0.078468,40.489424,389618,1403179,50830,-20.907465,-21.071257,1,1,J152452.61+331245.9,53118-1387-525,231.21922,33.212747,0.0787028,40.488931,389493,1402845,314886,-21.151419,-21.142872,1,1
J153840.44+363834.3,52753-1294-042,234.6685,36.642865,0.078468,40.489424,389618,1403179,50830,-20.907465,-21.071257,1,1,J153956.91+363942.7,52875-1416-353,234.98711,36.661848,0.0748148,40.482915999999996,389619,1403181,314960,-20.99383,-21.019672,1,1
J153840.44+363834.3,52753-1294-042,234.6685,36.642865,0.078468,40.489424,389618,1403179,50830,-20.907465,-21.071257,1,1,J124752.34+542602.2,52673-1038-180,191.9681,54.433948,0.0801465,40.476547,232550,963214,216902,-20.949785000000002,-21.054623,1,1
J153840.44+363834.3,52753-1294-042,234.6685,36.642865,0.078468,40.489424,389618,1403179,50830,-20.907465,-21.071257,1,1,J121912.77+003617.9,52000-0288-469,184.80321999999998,0.60497958,0.0739664,40.466052000000005,5256,52025,71632,-20.96336,-21.073017,1,1
J153840.44+363834.3,52753-1294-042,234.6685,36.642865,0.078468,40.489424,389618,1403179,50830,-20.907465,-21.071257,1,1,J082143.73+344624.6,52295-0826-017,125.4322,34.773507,0.082175,40.514146000000004,190300,852217,189586,-21.154604,-21.009228,1,1
J105212.75+431708.6,53050-1362-453,163.05311,43.285721,0.078485,40.459623,321552,1248533,273826,-20.750744,-20.689438,1,1,J085903.91+432129.4,52294-0831-429,134.76629,43.358173,0.0873658,40.458803,175226,806092,180167,-20.772543,-20.76059,1,1
J105212.75+431708.6,53050-1362-453,163.05311,43.285721,0.078485,40.459623,321552,1248533,273826,-20.750744,-20.689438,1,1,J112102.38+045540.2,52326-0835-623,170.25992,4.9278441,0.0753112,40.455967,128423,524511,150587,-20.610360999999997,-20.619699,1,1
J105212.75+431708.6,53050-1362-453,163.05311,43.285721,0.078485,40.459623,321552,1248533,273826,-20.750744,-20.689438,1,1,J111058.98+090942.7,52751-1221-052,167.74576000000002,9.1618505,0.0861419,40.46532,223118,940602,211024,-20.73423,-20.615107000000002,1,1
J105212.75+431708.6,53050-1362-453,163.05311,43.285721,0.078485,40.459623,321552,1248533,273826,-20.750744,-20.689438,1,1,J100828.23+423852.6,52709-1218-269,152.11762,42.647940999999996,0.074389,40.467224,287079,1170145,251810,-20.635649,-20.628567,1,1
J105212.75+431708.6,53050-1362-453,163.05311,43.285721,0.078485,40.459623,321552,1248533,273826,-20.750744,-20.689438,1,1,J131110.30+002621.9,51986-0294-636,197.79291,0.43940297,0.0825868,40.451336,5457,52410,71782,-20.82188,-20.742235,1,1
J013757.53+131102.1,51882-0426-132,24.489728,13.183923000000002,0.078522,40.440053999999996,89024,379148,14374,-20.458794,-20.606598,1,2,J152140.00+300557.5,53174-1650-223,230.41666,30.099319,0.0736189,40.435928000000004,354178,1318875,293959,-20.721409,-20.706482,1,1
J013757.53+131102.1,51882-0426-132,24.489728,13.183923000000002,0.078522,40.440053999999996,89024,379148,14374,-20.458794,-20.606598,1,2,J170129.56+374014.1,52071-0632-006,255.37318,37.670596,0.0739653,40.449301,120263,504522,145437,-20.527433,-20.515413,1,1
J013757.53+131102.1,51882-0426-132,24.489728,13.183923000000002,0.078522,40.440053999999996,89024,379148,14374,-20.458794,-20.606598,1,2,J104815.60+410514.9,53035-1433-579,162.06499,41.087466,0.0799102,40.429413000000004,293450,1184211,255873,-20.567564,-20.579946,1,1
J013757.53+131102.1,51882-0426-132,24.489728,13.183923000000002,0.078522,40.440053999999996,89024,379148,14374,-20.458794,-20.606598,1,2,J112102.38+045540.2,52326-0835-623,170.25992,4.9278441,0.0753112,40.455967,128423,524511,150587,-20.610360999999997,-20.619699,1,1
J013757.53+131102.1,51882-0426-132,24.489728,13.183923000000002,0.078522,40.440053999999996,89024,379148,14374,-20.458794,-20.606598,1,2,J153332.18+313730.9,53119-1388-519,233.38407,31.625242,0.0822984,40.423995,389047,1401891,19455,-20.958387,-20.626242,1,2
J113808.02+674712.5,51955-0492-438,174.53343,67.786801,0.078573,40.640648999999996,40050,231986,94541,-20.277302,-20.190193,1,1,J142935.52+350757.1,53172-1645-394,217.39801,35.132538000000004,0.082407,40.64948,405533,1440191,325085,-20.330717,-20.266766,1,1
J113808.02+674712.5,51955-0492-438,174.53343,67.786801,0.078573,40.640648999999996,40050,231986,94541,-20.277302,-20.190193,1,1,J115427.16+612357.7,52320-0777-047,178.61317,61.399356000000004,0.0804385,40.651740000000004,134259,539458,154198,-20.21151,-20.255436,1,1
J113808.02+674712.5,51955-0492-438,174.53343,67.786801,0.078573,40.640648999999996,40050,231986,94541,-20.277302,-20.190193,1,1,J124630.95+674723.9,51915-0494-635,191.62896999999998,67.789966,0.0820217,40.629324,40137,232148,94586,-20.00659,-20.119507000000002,1,1
J113808.02+674712.5,51955-0492-438,174.53343,67.786801,0.078573,40.640648999999996,40050,231986,94541,-20.277302,-20.190193,1,1,J225547.54+150142.0,52261-0741-539,343.9481,15.028334,0.0854852,40.655468,160681,720346,170961,-20.127316,-20.157367999999998,1,1
J113808.02+674712.5,51955-0492-438,174.53343,67.786801,0.078573,40.640648999999996,40050,231986,94541,-20.277302,-20.190193,1,1,J113257.18+005055.4,51658-0282-380,173.23827,0.84871285,0.0865865,40.625825,6423,55530,72409,-20.043375,-20.179134,1,1
J102143.30+011428.4,51999-0503-085,155.43043,1.241221,0.078622,41.25122,14863,83868,77976,-20.912502,-20.800921,1,1,J140452.65+532332.1,52762-1325-304,211.21937000000003,53.392253000000004,0.0808357,41.259551,298092,1196953,258855,-20.839203,-20.869341,1,1
J102143.30+011428.4,51999-0503-085,155.43043,1.241221,0.078622,41.25122,14863,83868,77976,-20.912502,-20.800921,1,1,J145019.04+015205.3,52029-0538-359,222.57935,1.8681279,0.0693788,41.237443,52282,269307,102371,-20.791628,-20.726776,1,1
J102143.30+011428.4,51999-0503-085,155.43043,1.241221,0.078622,41.25122,14863,83868,77976,-20.912502,-20.800921,1,1,J102143.30+011428.4,51941-0272-329,155.43042,1.2412261,0.0785371,41.267506,14863,83868,77976,-20.912502,-20.800921,1,1
J102143.30+011428.4,51999-0503-085,155.43043,1.241221,0.078622,41.25122,14863,83868,77976,-20.912502,-20.800921,1,1,J225248.96-094653.9,52254-0724-262,343.20398,-9.781628699999999,0.0806387,41.367828,66595,310601,28188,-20.856091,-20.894493,1,1
J102143.30+011428.4,51999-0503-085,155.43043,1.241221,0.078622,41.25122,14863,83868,77976,-20.912502,-20.800921,1,1,J162811.46+472843.6,52377-0624-624,247.04774,47.478767,0.0836406,41.097977,48319,260322,99886,-20.680113000000002,-20.72188,1,1
J111453.60+024206.9,52381-0510-497,168.72333,2.701912,0.078651,40.441557,93861,428408,128643,-19.862761,-19.901045,1,1,J084744.71+292239.0,52965-1588-555,131.93628999999999,29.377502000000003,0.0717924,40.450555,278839,1143524,246626,-20.030743,-19.991507000000002,1,1
J111453.60+024206.9,52381-0510-497,168.72333,2.701912,0.078651,40.441557,93861,428408,128643,-19.862761,-19.901045,1,1,J080429.15+235444.2,52705-1265-204,121.12143999999999,23.912266,0.0743238,40.451201,265252,1088501,237792,-19.959602,-19.928445999999997,1,1
J111453.60+024206.9,52381-0510-497,168.72333,2.701912,0.078651,40.441557,93861,428408,128643,-19.862761,-19.901045,1,1,J125230.53+032450.9,52026-0523-325,193.12721000000002,3.4141407,0.0784556,40.426983,62629,291741,108865,-19.914593,-19.916779000000002,1,1
J111453.60+024206.9,52381-0510-497,168.72333,2.701912,0.078651,40.441557,93861,428408,128643,-19.862761,-19.901045,1,1,J230906.09-085741.6,52258-0725-625,347.27538,-8.9615494,0.0831222,40.457048,166004,735970,174220,-19.83555,-19.850647,1,1
J111453.60+024206.9,52381-0510-497,168.72333,2.701912,0.078651,40.441557,93861,428408,128643,-19.862761,-19.901045,1,1,J084752.37+483252.0,51959-0550-637,131.9682,48.547787,0.0702246,40.460331,95100,431306,30216,-19.960907000000002,-19.946688,1,1
J101234.43+062015.0,52734-0997-303,153.14345,6.337488,0.078662,40.841685999999996,217545,927934,38719,-21.030635999999998,-21.048885000000002,1,1,J130352.47+044305.4,52439-0849-156,195.96863000000002,4.7181706,0.087606,40.843551,115545,488652,142484,-21.066679,-21.141014000000002,1,1
J101234.43+062015.0,52734-0997-303,153.14345,6.337488,0.078662,40.841685999999996,217545,927934,38719,-21.030635999999998,-21.048885000000002,1,1,J112718.75+585025.1,52409-0952-228,171.82813000000002,58.840297,0.0878097,40.848172,213055,917312,204697,-21.028898,-21.072885999999997,1,1
J101234.43+062015.0,52734-0997-303,153.14345,6.337488,0.078662,40.841685999999996,217545,927934,38719,-21.030635999999998,-21.048885000000002,1,1,J120133.51-025129.5,52368-0331-179,180.38962,-2.8581877999999996,0.0818023,40.813714000000004,23216,174282,25218,-21.062763,-20.996717,1,1
J101234.43+062015.0,52734-0997-303,153.14345,6.337488,0.078662,40.841685999999996,217545,927934,38719,-21.030635999999998,-21.048885000000002,1,1,J142932.70+364535.1,53089-1381-085,217.38624,36.759749,0.0797929,40.87379,343221,1292836,287153,-20.981987,-21.01766,1,1
J101234.43+062015.0,52734-0997-303,153.14345,6.337488,0.078662,40.841685999999996,217545,927934,38719,-21.030635999999998,-21.048885000000002,1,1,J132719.25+114540.9,53146-1698-594,201.83019,11.761351,0.0868209,40.800373,310430,1224419,266613,-20.95573,-20.951572,1,1
J154238.05+400758.8,53171-1680-450,235.65854,40.132992,0.078669,39.551767,392380,1410253,51013,-21.077097,-21.177979999999998,1,1,J075537.80+410423.6,51882-0435-495,118.90751000000002,41.07322,0.0778733,39.55407,27632,193815,86355,-21.109139000000003,-21.200794000000002,1,1
J154238.05+400758.8,53171-1680-450,235.65854,40.132992,0.078669,39.551767,392380,1410253,51013,-21.077097,-21.177979999999998,1,1,J090614.72+045834.4,52649-1192-119,136.56135,4.976230999999999,0.0693584,39.558921999999995,217291,927410,207356,-21.255914999999998,-21.264488,1,1
J154238.05+400758.8,53171-1680-450,235.65854,40.132992,0.078669,39.551767,392380,1410253,51013,-21.077097,-21.177979999999998,1,1,J212549.79+100514.2,52466-0730-204,321.45745,10.087275,0.0711089,39.563385,77843,345739,118409,-21.007051,-21.217852,1,1
J154238.05+400758.8,53171-1680-450,235.65854,40.132992,0.078669,39.551767,392380,1410253,51013,-21.077097,-21.177979999999998,1,1,J092207.60+361854.6,52995-1274-426,140.53167,36.315165,0.0805743,39.539676,268615,1098379,240073,-21.221149,-21.239521,1,1
J154238.05+400758.8,53171-1680-450,235.65854,40.132992,0.078669,39.551767,392380,1410253,51013,-21.077097,-21.177979999999998,1,1,J225702.63-085655.3,52254-0724-503,344.26097000000004,-8.9487038,0.0762504,39.563897999999995,67947,314025,112021,-21.219122,-21.201456,1,1
J135454.97+395129.2,53061-1378-499,208.72904,39.858124,0.078685,39.661953000000004,344657,1296014,47735,-21.099974,-21.192881,1,1,J221206.75-004346.2,51788-0373-015,333.02811,-0.72950693,0.0819485,39.662164000000004,166922,747439,35204,-21.335133,-21.292372,1,1
J135454.97+395129.2,53061-1378-499,208.72904,39.858124,0.078685,39.661953000000004,344657,1296014,47735,-21.099974,-21.192881,1,1,J075937.73+303058.9,52641-1061-122,119.9072,30.516371000000003,0.0712117,39.662572,196107,867710,193434,-21.060661,-21.146135,1,1
J135454.97+395129.2,53061-1378-499,208.72904,39.858124,0.078685,39.661953000000004,344657,1296014,47735,-21.099974,-21.192881,1,1,J131354.21+441048.7,53084-1375-166,198.47586,44.180194,0.0763411,39.663804,314071,1232155,18118,-21.076382000000002,-21.139185,1,1
J135454.97+395129.2,53061-1378-499,208.72904,39.858124,0.078685,39.661953000000004,344657,1296014,47735,-21.099974,-21.192881,1,1,J074226.45+344926.5,51993-0542-399,115.6102,34.82403,0.0852235,39.659172999999996,86576,371908,29656,-21.178595,-21.181028,1,1
J135454.97+395129.2,53061-1378-499,208.72904,39.858124,0.078685,39.661953000000004,344657,1296014,47735,-21.099974,-21.192881,1,1,J131147.00-013639.2,51990-0340-465,197.94582,-1.6108811,0.0830248,39.658761,149525,578461,34002,-21.232872,-21.218935000000002,1,1
J160439.16+381915.0,52761-1055-197,241.16316,38.320847,0.078711,39.802256,239058,986785,220921,-19.277964,-19.219969,1,1,J155124.72+315450.9,53145-1580-542,237.85301,31.914131,0.0758932,39.802378000000004,403941,1436535,51814,-19.209007,-19.255402,1,2
J160439.16+381915.0,52761-1055-197,241.16316,38.320847,0.078711,39.802256,239058,986785,220921,-19.277964,-19.219969,1,1,J104209.25+410457.3,53035-1433-365,160.53853,41.082597,0.0745692,39.815914,317641,1240130,271250,-19.163807000000002,-19.234209,1,1
J160439.16+381915.0,52761-1055-197,241.16316,38.320847,0.078711,39.802256,239058,986785,220921,-19.277964,-19.219969,1,1,J235939.86-094741.0,52143-0650-474,359.91609,-9.7947173,0.0755959,39.821395,73067,329026,115225,-19.342241,-19.295839,1,1
J160439.16+381915.0,52761-1055-197,241.16316,38.320847,0.078711,39.802256,239058,986785,220921,-19.277964,-19.219969,1,1,J145828.25+545013.6,52353-0792-204,224.61768999999998,54.837123,0.0709268,39.83321,134630,540144,32993,-19.241648,-19.249731,1,1
J160439.16+381915.0,52761-1055-197,241.16316,38.320847,0.078711,39.802256,239058,986785,220921,-19.277964,-19.219969,1,1,J091546.94+064043.8,52703-1194-162,138.94558,6.6788208,0.0780138,39.767171000000005,222599,939623,210707,-19.188260999999997,-19.291211999999998,1,1
J153545.67+422024.5,52466-1052-242,233.94029,42.340134,0.078728,39.742453999999995,235998,979156,218969,-21.15406,-21.312302,1,1,J214120.94-082038.8,52824-1177-150,325.33723,-8.3441164,0.0854236,39.738232,66264,309999,8918,-21.116791,-21.376627,1,2
J153545.67+422024.5,52466-1052-242,233.94029,42.340134,0.078728,39.742453999999995,235998,979156,218969,-21.15406,-21.312302,1,1,J120733.58+544136.1,52672-1018-158,181.88993,54.69335699999999,0.0818663,39.735844,232470,963075,39824,-21.296356,-21.389298,1,1
J153545.67+422024.5,52466-1052-242,233.94029,42.340134,0.078728,39.742453999999995,235998,979156,218969,-21.15406,-21.312302,1,1,J091027.49+411722.9,52668-1200-557,137.61455,41.289691999999995,0.0793814,39.732048999999996,195060,863994,192707,-21.097008,-21.245581,1,1
J153545.67+422024.5,52466-1052-242,233.94029,42.340134,0.078728,39.742453999999995,235998,979156,218969,-21.15406,-21.312302,1,1,J085259.06+322250.7,52974-1271-381,133.24608,32.380746,0.0741298,39.752921,265949,1090423,7030,-21.335226000000002,-21.219036,1,1
J153545.67+422024.5,52466-1052-242,233.94029,42.340134,0.078728,39.742453999999995,235998,979156,218969,-21.15406,-21.312302,1,1,J004158.03+152121.3,51817-0418-546,10.491810000000001,15.355906,0.0825756,39.731045,90124,382428,14399,-21.274029000000002,-21.349285000000002,1,1
J171414.71+650626.2,51691-0350-520,258.5613,65.107289,0.078729,41.052465000000005,41727,238134,26495,-20.962362,-21.305546,1,1,J132750.92-022418.1,52426-0911-307,201.96217,-2.4050145,0.0703777,41.075856,148239,575407,163237,-21.104282,-21.208057,1,1
J171414.71+650626.2,51691-0350-520,258.5613,65.107289,0.078729,41.052465000000005,41727,238134,26495,-20.962362,-21.305546,1,1,J115657.88+550821.6,52672-1018-349,179.24116,55.139325,0.0797748,41.105727,177743,820088,35978,-21.057606,-21.23624,1,2
J171414.71+650626.2,51691-0350-520,258.5613,65.107289,0.078729,41.052465000000005,41727,238134,26495,-20.962362,-21.305546,1,1,J104151.57+544548.0,52368-0906-279,160.46486000000002,54.763323,0.0870231,40.976704,172809,798433,178559,-20.907664999999998,-21.265615,1,1
J171414.71+650626.2,51691-0350-520,258.5613,65.107289,0.078729,41.052465000000005,41727,238134,26495,-20.962362,-21.305546,1,1,J115714.15+031640.0,52017-0516-344,179.30893999999998,3.2777788999999995,0.077339,40.974905,53737,272865,103267,-21.090501999999997,-21.306271,1,1
J171414.71+650626.2,51691-0350-520,258.5613,65.107289,0.078729,41.052465000000005,41727,238134,26495,-20.962362,-21.305546,1,1,J091947.81+023143.4,51929-0473-457,139.9492,2.5287172000000004,0.0884444,41.140627,103071,452409,134603,-21.406839,-21.345123,1,1
J005312.69-084809.7,52177-0657-411,13.302866,-8.802706,0.078755,39.972768,83719,360870,122054,-20.304073000000002,-20.415285,1,1,J124454.23+450705.1,53062-1372-630,191.22597,45.11808,0.0768793,39.972091,315154,1234497,269620,-20.222988,-20.361675,1,1
J005312.69-084809.7,52177-0657-411,13.302866,-8.802706,0.078755,39.972768,83719,360870,122054,-20.304073000000002,-20.415285,1,1,J102813.54+024657.6,52316-0504-492,157.0564,2.7826637,0.0715908,39.975345000000004,60852,288103,107778,-20.25749,-20.488981,1,1
J005312.69-084809.7,52177-0657-411,13.302866,-8.802706,0.078755,39.972768,83719,360870,122054,-20.304073000000002,-20.415285,1,1,J223749.85+131556.6,52521-0738-031,339.45772,13.265728,0.0857348,39.970147,159211,716430,170078,-20.372024,-20.398931,1,1
J005312.69-084809.7,52177-0657-411,13.302866,-8.802706,0.078755,39.972768,83719,360870,122054,-20.304073000000002,-20.415285,1,1,J152759.85+360222.6,53144-1401-354,231.99936,36.039608,0.0774376,39.980289,304153,1210505,262753,-20.212717,-20.390968,1,1
J005312.69-084809.7,52177-0657-411,13.302866,-8.802706,0.078755,39.972768,83719,360870,122054,-20.304073000000002,-20.415285,1,1,J090939.99+424128.7,52294-0831-026,137.41662,42.691301,0.0882881,39.985915000000006,196390,868241,193614,-20.362801,-20.345266,1,1
J223748.25-075116.5,52224-0722-401,339.45106,-7.8545940000000005,0.07877,40.282942,69015,317163,112681,-20.124983,-20.054794,1,1,J141249.63-030720.9,52378-0916-084,213.2068,-3.1224849,0.0750899,40.283878,147293,572691,162603,-19.978731,-20.007341,1,1
J223748.25-075116.5,52224-0722-401,339.45106,-7.8545940000000005,0.07877,40.282942,69015,317163,112681,-20.124983,-20.054794,1,1,J223650.95-082731.5,52224-0722-428,339.2123,-8.458738400000001,0.0820801,40.287015000000004,165854,735723,174143,-20.155548,-20.096428,1,1
J223748.25-075116.5,52224-0722-401,339.45106,-7.8545940000000005,0.07877,40.282942,69015,317163,112681,-20.124983,-20.054794,1,1,J145139.11-023114.1,52380-0921-245,222.91296,-2.5205968999999997,0.0700112,40.287387,147911,574430,163003,-20.029091,-20.050772,1,1
J223748.25-075116.5,52224-0722-401,339.45106,-7.8545940000000005,0.07877,40.282942,69015,317163,112681,-20.124983,-20.054794,1,1,J112124.82+093225.6,52763-1222-558,170.3534,9.54045,0.0760657,40.275139,257133,1059676,232561,-20.104092,-20.053383,1,1
J223748.25-075116.5,52224-0722-401,339.45106,-7.8545940000000005,0.07877,40.282942,69015,317163,112681,-20.124983,-20.054794,1,1,J101205.98+112131.6,52999-1597-362,153.0249,11.358782000000001,0.0827278,40.2916,271453,1119781,241968,-19.806272,-19.980173,1,1
J160451.31+335045.4,53144-1419-366,241.21379,33.845949,0.078906,41.034521999999996,393944,1413950,317692,-20.543885999999997,-20.447229,1,1,J222918.94-081843.7,52228-0721-397,337.32891,-8.312140600000001,0.0883544,41.095193,165803,735650,35125,-20.271952,-20.452232000000002,1,1
J160451.31+335045.4,53144-1419-366,241.21379,33.845949,0.078906,41.034521999999996,393944,1413950,317692,-20.543885999999997,-20.447229,1,1,J102016.21+524757.0,52381-0904-097,155.06753,52.799170999999994,0.0689117,40.948143,172469,797787,178363,-20.217629000000002,-20.364441,1,1
J160451.31+335045.4,53144-1419-366,241.21379,33.845949,0.078906,41.034521999999996,393944,1413950,317692,-20.543885999999997,-20.447229,1,1,J205903.75-054434.2,52176-0636-582,314.76564,-5.7428295,0.0797812,40.935359000000005,68040,314760,112093,-20.295542,-20.422003,1,1
J160451.31+335045.4,53144-1419-366,241.21379,33.845949,0.078906,41.034521999999996,393944,1413950,317692,-20.543885999999997,-20.447229,1,1,J140858.11+591725.1,52338-0788-187,212.24212999999997,59.290305000000004,0.0734538,40.921746,139763,553717,157854,-20.43449,-20.429516,1,1
J160451.31+335045.4,53144-1419-366,241.21379,33.845949,0.078906,41.034521999999996,393944,1413950,317692,-20.543885999999997,-20.447229,1,1,J130249.11+025334.6,52027-0524-428,195.70463999999998,2.8929411,0.0707942,40.900446,61536,289304,108187,-20.498528,-20.463722,1,1
J125241.40+531934.1,52381-0886-450,193.17252,53.326145,0.078908,40.064545,379267,1380251,308812,-19.665589999999998,-19.621502,1,1,J041104.08-060904.8,51910-0465-100,62.767019999999995,-6.1513447,0.0754182,40.056391999999995,72368,326258,114779,-19.500134,-19.58713,1,1
J125241.40+531934.1,52381-0886-450,193.17252,53.326145,0.078908,40.064545,379267,1380251,308812,-19.665589999999998,-19.621502,1,1,J161817.89+474739.9,52377-0624-421,244.57453999999998,47.794426,0.082812,40.076851,34404,214112,90863,-19.68362,-19.635666,1,1
J125241.40+531934.1,52381-0886-450,193.17252,53.326145,0.078908,40.064545,379267,1380251,308812,-19.665589999999998,-19.621502,1,1,J113659.50+070711.5,53084-1619-142,174.2479,7.119848200000001,0.0843764,40.086558000000004,337690,1281960,283839,-19.51762,-19.589348,1,1
J125241.40+531934.1,52381-0886-450,193.17252,53.326145,0.078908,40.064545,379267,1380251,308812,-19.665589999999998,-19.621502,1,1,J130004.23+424220.1,53119-1458-516,195.01762,42.705581,0.0833484,40.089165,346273,1299473,289098,-19.879561,-19.686735000000002,1,1
J125241.40+531934.1,52381-0886-450,193.17252,53.326145,0.078908,40.064545,379267,1380251,308812,-19.665589999999998,-19.621502,1,1,J082413.68+341036.5,52325-0862-540,126.057,34.176819,0.0825257,40.038649,188427,847254,188364,-19.582783,-19.608229,1,1
J122912.86+004903.7,51990-0289-535,187.30358999999999,0.817694,0.078916,40.474638,13795,80080,77293,-21.485069,-21.297831,1,1,J095858.87+452935.3,52703-0942-441,149.74528999999998,45.493131,0.0707257,40.473203000000005,185642,840287,36508,-21.34453,-21.317239999999998,1,1
J122912.86+004903.7,51990-0289-535,187.30358999999999,0.817694,0.078916,40.474638,13795,80080,77293,-21.485069,-21.297831,1,1,J144227.59+555846.4,52668-1162-611,220.61494,55.979549,0.0770694,40.470648,248551,1012933,227022,-21.254549,-21.290451,1,1
J122912.86+004903.7,51990-0289-535,187.30358999999999,0.817694,0.078916,40.474638,13795,80080,77293,-21.485069,-21.297831,1,1,J115410.42+122509.7,53142-1609-591,178.54342,12.419369999999999,0.0812065,40.481993,326528,1258587,276915,-21.121735,-21.212072,1,1
J122912.86+004903.7,51990-0289-535,187.30358999999999,0.817694,0.078916,40.474638,13795,80080,77293,-21.485069,-21.297831,1,1,J075705.97+272908.2,52317-0859-094,119.27488000000001,27.485625,0.07597,40.488523,194266,862186,192191,-21.046698000000003,-21.341686,1,1
J122912.86+004903.7,51990-0289-535,187.30358999999999,0.817694,0.078916,40.474638,13795,80080,77293,-21.485069,-21.297831,1,1,J134114.67+410825.0,53050-1377-322,205.31111,41.140269,0.076636,40.456889000000004,383460,1389541,50436,-21.400226999999997,-21.338829,1,1
J141755.55+431155.9,53108-1394-107,214.48144,43.198863,0.078983,41.155415000000005,289453,1175424,253401,-20.027212,-19.936331,1,1,J102220.34+630431.3,52375-0772-331,155.58473,63.075359,0.0770371,41.164221000000005,26589,190658,85661,-20.011198,-19.965366,1,1
J141755.55+431155.9,53108-1394-107,214.48144,43.198863,0.078983,41.155415000000005,289453,1175424,253401,-20.027212,-19.936331,1,1,J233025.76-103307.2,52523-0646-056,352.60733999999997,-10.552008,0.0719187,41.146535,70013,320098,113316,-19.889164,-19.877010000000002,1,1
J141755.55+431155.9,53108-1394-107,214.48144,43.198863,0.078983,41.155415000000005,289453,1175424,253401,-20.027212,-19.936331,1,1,J130648.89+604412.9,52410-0958-370,196.70372,60.73692,0.0702101,41.176139,138483,550732,156994,-20.048145,-19.981613,1,1
J141755.55+431155.9,53108-1394-107,214.48144,43.198863,0.078983,41.155415000000005,289453,1175424,253401,-20.027212,-19.936331,1,1,J080937.74+314405.5,52318-0861-386,122.40723999999999,31.734871000000002,0.0703972,41.300498,189368,849718,188961,-20.06073,-19.959004999999998,1,1
J141755.55+431155.9,53108-1394-107,214.48144,43.198863,0.078983,41.155415000000005,289453,1175424,253401,-20.027212,-19.936331,1,1,J154010.14+484222.0,52738-1167-502,235.04227000000003,48.706101000000004,0.0702307,41.000513,250023,1017369,227907,-20.075291,-19.941097,1,1
J095848.67+025243.3,51994-0500-536,149.70278000000002,2.878682,0.078995,40.045555,92616,389475,127860,-20.108406,-20.281477,1,1,J072933.23+402108.4,53034-1734-431,112.38846000000001,40.352337,0.0731702,40.042969,419169,1705418,333581,-20.218868,-20.358976000000002,1,1
J095848.67+025243.3,51994-0500-536,149.70278000000002,2.878682,0.078995,40.045555,92616,389475,127860,-20.108406,-20.281477,1,1,J093958.08+573018.0,51911-0452-068,144.99199,57.504988,0.083832,40.042494,31169,204552,88680,-20.168105999999998,-20.186895,1,1
