name1,ra1,dec1,z1,lum_oiii1,petro_abs_mag1,central1,gz2id1,name2,ra2,dec2,z2,lum_oiii2,petro_abs_mag2,central2,gz2id2
J080740.99+390015.3,121.92081,39.004246,0.023496,40.627671,-20.405756,1.0,3098.0,J172837.52+570842.2,262.15632999999997,57.145065,0.027539400000000002,40.32154342617827,-20.3358517,1.0,5247.0
J080740.99+390015.3,121.92081,39.004246,0.023496,40.627671,-20.405756,1.0,3098.0,J080359.20+234520.5,120.99667,23.755681,0.0293969,41.012553,-20.3846207,1.0,6694.0
J122324.14+024044.4,185.85057,2.679011,0.023579,40.240788,-19.7458973,1.0,8965.0,J111038.86+034519.6,167.66192,3.7554482000000013,0.0254525,40.233325256527785,-19.6924763,1.0,12303.0
J122324.14+024044.4,185.85057,2.679011,0.023579,40.240788,-19.7458973,1.0,8965.0,J123804.16+482042.3,189.51734,48.34509600000001,0.0305055,40.259642,-19.7646637,1.0,19418.0
J122324.14+024044.4,185.85057,2.679011,0.023579,40.240788,-19.7458973,1.0,8965.0,J093917.26+363343.9,144.82191,36.562197,0.019716499999999998,40.171979,-19.7750702,1.0,4667.0
J122324.14+024044.4,185.85057,2.679011,0.023579,40.240788,-19.7458973,1.0,8965.0,J113446.25+025515.7,173.69272,2.9210337,0.028664299999999997,40.15628449516267,-19.8336468,1.0,15066.0
J122324.14+024044.4,185.85057,2.679011,0.023579,40.240788,-19.7458973,1.0,8965.0,J135857.98+614050.6,209.74157999999997,61.680726,0.029932099999999996,40.089610600240476,-19.7141285,1.0,20405.0
J130620.97+531823.2,196.58738,53.30644399999999,0.023679,39.094529,-19.2371902,1.0,18184.0,J152137.65+471424.0,230.40687999999997,47.239990999999996,0.029145099999999997,39.09425123541613,-19.1951847,1.0,36492.0
J130620.97+531823.2,196.58738,53.30644399999999,0.023679,39.094529,-19.2371902,1.0,18184.0,J133023.78+022058.6,202.59909,2.3496142000000004,0.0320119,39.07607886427329,-19.1623707,1.0,50878.0
J130620.97+531823.2,196.58738,53.30644399999999,0.023679,39.094529,-19.2371902,1.0,18184.0,J170622.22+212422.2,256.5926,21.406173000000006,0.030922199999999997,39.11469322076279,-19.235124600000002,1.0,39277.0
J130620.97+531823.2,196.58738,53.30644399999999,0.023679,39.094529,-19.2371902,1.0,18184.0,J073644.69+422637.4,114.18621999999999,42.443719,0.0232492,39.11469358501842,-19.3208408,1.0,15157.0
J130620.97+531823.2,196.58738,53.30644399999999,0.023679,39.094529,-19.2371902,1.0,18184.0,J143445.75+005319.1,218.69062000000002,0.88865091,0.014094299999999999,39.07299585206583,-19.142274899999997,1.0,3196.0
J134632.13+642325.2,206.63388999999998,64.390328,0.024094,40.749889,-19.0778065,1.0,20896.0,J082403.67+515415.7,126.01531000000001,51.904354999999995,0.0313134,40.49966688615046,-19.019392,1.0,59536.0
J134632.13+642325.2,206.63388999999998,64.390328,0.024094,40.749889,-19.0778065,1.0,20896.0,J082443.29+295923.6,126.18036000000001,29.989878000000004,0.025324799999999998,41.1078,-19.084276199999998,1.0,25891.0
J134632.13+642325.2,206.63388999999998,64.390328,0.024094,40.749889,-19.0778065,1.0,20896.0,J150843.24+405554.6,227.18015,40.931821,0.030237,40.33116811802271,-19.0034065,1.0,53199.0
J134632.13+642325.2,206.63388999999998,64.390328,0.024094,40.749889,-19.0778065,1.0,20896.0,J101658.93+132357.5,154.24553999999995,13.399298000000002,0.0325502,40.14009597687379,-19.099969899999998,1.0,59836.0
J134632.13+642325.2,206.63388999999998,64.390328,0.024094,40.749889,-19.0778065,1.0,20896.0,J171725.53+291107.9,259.35639,29.185534000000004,0.0285625,40.115954479504154,-19.047559699999997,1.0,42272.0
J115341.78+461242.3,178.42407,46.211737,0.024415,40.171594,-19.8754292,1.0,6671.0,J113446.25+025515.7,173.69272,2.9210337,0.028664299999999997,40.15628449516267,-19.8336468,1.0,15066.0
J115341.78+461242.3,178.42407,46.211737,0.024415,40.171594,-19.8754292,1.0,6671.0,J143143.18-021248.8,217.92991,-2.2135634,0.029511700000000002,40.086436,-19.9112339,1.0,12172.0
J115341.78+461242.3,178.42407,46.211737,0.024415,40.171594,-19.8754292,1.0,6671.0,J094511.97-000712.1,146.29988,-0.12001413,0.0306548,40.06644539966328,-19.841245699999998,1.0,15288.0
J115341.78+461242.3,178.42407,46.211737,0.024415,40.171594,-19.8754292,1.0,6671.0,J145205.74+381059.3,223.0239,38.183132,0.0323925,39.9391206470883,-19.823925,1.0,18490.0
J115341.78+461242.3,178.42407,46.211737,0.024415,40.171594,-19.8754292,1.0,6671.0,J104248.63+110000.9,160.70263,11.000242,0.0295084,39.868230747829905,-19.8634167,1.0,15445.0
J140040.57-015518.3,210.16903,-1.921744,0.024997,41.032434,-19.123090700000002,1.0,25825.0,J082443.29+295923.6,126.18036000000001,29.989878000000004,0.025324799999999998,41.1078,-19.084276199999998,1.0,25891.0
J140040.57-015518.3,210.16903,-1.921744,0.024997,41.032434,-19.123090700000002,1.0,25825.0,J101658.93+132357.5,154.24553999999995,13.399298000000002,0.0325502,40.14009597687379,-19.099969899999998,1.0,59836.0
J140040.57-015518.3,210.16903,-1.921744,0.024997,41.032434,-19.123090700000002,1.0,25825.0,J171725.53+291107.9,259.35639,29.185534000000004,0.0285625,40.115954479504154,-19.047559699999997,1.0,42272.0
J140040.57-015518.3,210.16903,-1.921744,0.024997,41.032434,-19.123090700000002,1.0,25825.0,J160151.51+024810.0,240.46461000000002,2.8027706,0.0329004,39.97160836162918,-19.0443954,1.0,62275.0
J140040.57-015518.3,210.16903,-1.921744,0.024997,41.032434,-19.123090700000002,1.0,25825.0,J122438.69+013243.0,186.16121,1.5452738000000001,0.0256584,39.85276142116476,-19.1145573,1.0,23696.0
