name,ra,dec,z,lum_oiii,petro_abs_mag,central,gz2id
J114607.76+572044.6,176.53233,57.345711,0.103939,40.89753332592777,-21.1928902,1,120011
J143847.54-000805.4,219.69809,-0.13483599999999998,0.103969,40.597797106963185,-20.919857,1,167723
J103359.13+521047.7,158.49636999999996,52.17990800000001,0.104194,40.71977291543249,-20.6903419,1,228055
J144104.38+532008.7,220.26825,53.335742,0.104542,41.66282000846491,-21.0148735,1,132902
J135849.65+561827.7,209.70688,56.30769,0.104652,40.84378095084428,-20.6658974,0,236444
J101852.41+391225.8,154.71838,39.207165,0.104725,40.90441808078777,-20.6897297,1,230288
J115226.77+120951.8,178.11153000000004,12.164378,0.104739,40.414540216701205,-21.20331,1,116730
J113042.76-004903.1,172.67816000000005,-0.81752,0.104777,40.49487164192114,-20.7946053,1,197743
J110720.52+502935.2,166.83549,50.493125,0.104875,40.5957257869641,-21.2413502,1,115315
J124426.22+511722.7,191.10925,51.28963,0.104891,40.615865159489495,-21.3047085,1,102529
J134129.98+633541.0,205.37492,63.59472099999999,0.105076,40.92747503221324,-21.467041,1,83806
J170226.20+341117.4,255.60917,34.18815900000001,0.10529,41.21933354891826,-21.3228149,1,98370
J104526.24+015040.2,161.35934,1.844493,0.105367,40.87000129588992,-20.9425087,1,157935
J140117.77+571301.6,210.32404,57.217114,0.105407,40.63034797493733,-21.1214676,1,113619
J110147.79+540240.9,165.44912,54.044686,0.105522,40.82134390712787,-20.8906288,1,182197
J101345.38+011613.7,153.4391,1.270462,0.105583,40.49187172105451,-21.4707031,1,79897
J101755.32+073523.3,154.48048,7.5897929999999985,0.105759,40.72339279877849,-20.6362171,1,242171
J082310.25+294312.8,125.79269,29.72023,0.105901,40.464618093349245,-20.8732014,1,183566
J164800.82+295657.4,252.00343,29.949275,0.105905,41.93465258367101,-21.7539082,1,51781
J111934.00+533518.7,169.89168,53.588522,0.105975,41.55525594271025,-21.668878600000006,0,64579
J205141.54+005135.5,312.92309,0.859874,0.106187,41.26708070603111,-21.8757591,1,48911
J101714.29+045641.5,154.30955,4.944851,0.106228,40.53743316641462,-20.7933178,1,209588
J092421.09+365337.8,141.08788,36.893821,0.106389,40.38881583629789,-21.3197441,1,105003
J083049.65+304829.4,127.70689,30.808154,0.106525,41.26998209344208,-21.450641600000004,1,92571
J135910.92+580032.8,209.79548,58.00911899999999,0.106599,40.590616017313636,-20.748785,1,221261
J143956.59+492805.3,219.98578,49.468126,0.106626,41.390847198710055,-21.1411686,1,133849
J121818.26+632818.3,184.57609,63.471762,0.10673599999999997,40.93178841337385,-21.3228855,0,106683
J085835.99+013149.5,134.64994,1.530422,0.106741,41.12183117163465,-21.7626171,1,50729
J000251.61+000800.6,0.715032,0.13348800000000002,0.10682,40.72250647294595,-20.7097149,1,209514
J152036.05+312225.9,230.15021,31.373855,0.106887,40.41307878567325,-21.1231194,1,135028
J084622.54+031322.2,131.5939,3.222823,0.10696300000000003,41.54372752007623,-20.8186378,1,178515
J122131.05+000512.9,185.37936,0.086909,0.106966,41.08375311807531,-20.587925,1,240768
J160426.88+525130.4,241.112,52.858438,0.107031,40.78430755622375,-20.6551704,1,223478
J151209.25+533155.5,228.03856,53.532093,0.107039,40.34437577031206,-20.6183739,1,234677
J101738.72+420103.4,154.41134,42.017614,0.107068,41.53462300148387,-21.0297318,1,149684
J111803.23+450646.8,169.51344,45.113004,0.107097,41.36487016230496,-22.2936859,1,28475
J122114.22-002713.7,185.30926,-0.453815,0.10726,40.51625806949005,-20.933836,1,157093
J091313.73+365817.3,138.3072,36.971461,0.107321,41.41677690060081,-20.921276100000004,1,178111
J030639.57+000343.2,46.664867,0.061995,0.107344,41.676972445018535,-21.775865600000003,1,58635
J133551.98+544450.1,203.96658,54.74725600000001,0.107363,41.13713394851379,-21.1751766,0,108669
J214108.06-002542.2,325.28357,-0.428382,0.107657,41.429629182758596,-21.3705463,1,80783
J124554.71+460418.7,191.47796,46.071874,0.10786099999999997,41.15135636686238,-21.0360699,1,157660
J102103.81+071056.3,155.26588999999996,7.182314999999999,0.108115,41.80350209114244,-20.746727,1,235430
J152333.08+573949.7,230.88782,57.663804000000006,0.108171,41.35397445189922,-20.853159,1,203548
J091551.66+044732.4,138.96525,4.7923269999999984,0.108259,41.31471621447183,-20.804191600000006,1,218432
J151105.91+525126.7,227.77463,52.85740600000001,0.10836400000000003,41.27560044405246,-21.2604542,1,120170
J095204.80+114633.8,148.02001,11.776063,0.108468,40.77647536596224,-20.851059,1,182105
J075643.25+302244.7,119.18021,30.379077,0.108475,41.086534223293526,-20.7299118,1,214154
J090455.96+300613.3,136.23316,30.103690000000004,0.108537,40.80705535705743,-20.4975395,1,177133
J082515.35+512024.5,126.31397,51.34013,0.1086,40.787584576125,-21.5073071,1,70067
J111658.61+553741.7,169.24421999999996,55.628263,0.109112,40.68187361414465,-20.8311825,1,214508
J150240.63+612851.3,225.66928,61.480918,0.109163,40.90229968494384,-21.6258183,1,75648
J115038.86+020854.2,177.66193,2.148396,0.109375,40.634068566065466,-20.9277477,1,194060
J004527.06+004237.7,11.362743,0.7104689999999999,0.109514,41.71522639913789,-21.1572437,1,141681
J145338.05+591302.6,223.40854,59.2174,0.109783,41.63746272354253,-20.856205,1,210873
J003916.41-003232.8,9.818383,-0.542453,0.109843,41.26796074757506,-21.0362015,1,164287
J155053.17+052112.2,237.72153,5.353383999999998,0.109844,41.247969045556815,-22.2999229,1,30563
J081519.99+075448.5,123.83329,7.913475999999998,0.110404,40.132603507257286,-21.2573757,0,122760
J082925.49+344227.7,127.35621,34.707707,0.110692,40.67497735063732,-20.8217983,1,221943
J121617.13+565105.2,184.07136,56.85145,0.110717,40.64518310773101,-20.9218655,0,200336
J095115.85+123149.7,147.81606000000005,12.530479,0.110732,40.645306538595555,-20.9110451,1,176900
J150055.96-015224.4,225.23318,-1.873441,0.110876,40.91649058330553,-20.7951317,1,234557
J115701.32+624310.1,179.25552,62.719468000000006,0.110879,40.52651523374829,-20.9139118,1,202601
J102049.69+060447.0,155.20703,6.079719,0.110954,40.42713126756458,-20.862924600000003,0,214931
J150803.17+485728.1,227.01322,48.957818,0.110995,40.627467848101524,-21.8124142,1,61348
J171855.44+275947.4,259.731,27.996504,0.111106,40.66837842434299,-21.1426525,1,150765
J122208.10+461250.1,185.53375,46.213925,0.111128,40.86855878561991,-21.1886787,1,140417
J151331.51+040425.6,228.38131,4.0737830000000015,0.111179,40.57897675186668,-21.1099567,0,137283
J084917.30+531755.8,132.32207,53.298846,0.111191,41.319075067643446,-21.0040989,0,179802
J090320.82+410449.3,135.83677,41.08036,0.111306,40.99001669659259,-20.9270878,1,201685
J090954.62+564235.2,137.47757,56.709791,0.111359,41.16045032131461,-20.8113632,1,227285
J152317.37+321353.6,230.82236,32.231566,0.11138499999999997,41.2606629637558,-20.8150978,1,235005
J114929.16+640908.8,177.3715,64.152439,0.111456,41.3012433761522,-21.009344100000003,1,158809
J143501.49+563744.1,218.7562,56.628919,0.111457,41.08125154820554,-21.3802681,1,87331
J120110.38+591637.1,180.29327,59.276979,0.111873,40.86464447096956,-20.8100395,1,207736
J164531.51+403224.7,251.38129,40.540181,0.111944,40.99522222979655,-20.9950714,1,165865
J164456.73+255624.4,251.23636,25.940115,0.111983,40.50553942682804,-21.2293549,1,120017
J110753.16-000717.6,166.97152,-0.121565,0.11204,40.146002814221,-20.7255077,1,231128
J145310.45+580955.5,223.29356,58.165429,0.112232,40.897561881727526,-21.5984573,1,84844
J214139.33+003857.6,325.41389,0.64933,0.112234,39.877578107296024,-20.9839687,1,171190
J132343.05+011305.6,200.92936,1.218228,0.112374,40.54871314454883,-21.3149471,1,109247
J134527.40-030927.0,206.36417,-3.157493,0.112488,40.86963629480572,-21.0637131,1,152491
J153139.30+495103.6,232.91374,49.851004,0.112675,40.66114846365,-20.8590317,1,199188
J152059.07-005352.7,230.24614,-0.897969,0.112847,40.69253701503132,-20.9774342,1,170303
J151446.89+351348.3,228.69539,35.23009099999999,0.113079,40.83440643536542,-21.555236800000007,1,91640
J144825.10+355946.7,222.10458,35.996292,0.113128,41.67480075572607,-21.5888214,1,87337
J150836.47+323225.5,227.15196,32.540422,0.113261,41.12587015235403,-20.904766100000003,1,193462
J151928.26+355015.8,229.86774,35.837729,0.113385,40.62686599918877,-21.0515938,1,181056
J111140.17+013125.1,167.91738999999995,1.523647,0.113396,40.21695428533049,-20.780044600000004,1,224594
J114403.67+430123.2,176.0153,43.023117,0.11347,40.89754797715638,-20.9611073,1,203614
J110414.30+582601.2,166.05957,58.433656000000006,0.113542,40.42812523402539,-20.9144249,1,188921
J141700.82+445606.4,214.25341,44.935101,0.113587,41.218485824848386,-21.8731747,1,56768
J081706.07+351006.6,124.2753,35.168505,0.113697,40.59936663938676,-21.4152756,1,97263
J100226.76+084922.0,150.61151,8.822774,0.113813,40.98029453174834,-20.8933792,1,198187
J121948.94+054531.7,184.95391,5.758811,0.113866,40.76071815288186,-21.1333427,1,142248
J113551.61+644754.5,173.96504,64.79845999999999,0.113896,40.87095784688974,-21.3146095,1,130029
J083658.53+075749.3,129.24389,7.963705,0.114231,40.97362994630076,-21.4028893,1,100248
J163806.34+471212.7,249.5264,47.203522,0.114412,40.41507026432754,-20.7890854,1,227411
J134417.23+032633.2,206.0718,3.4425440000000003,0.114676,40.67716678660982,-20.8612595,1,239491
J133359.63+463257.9,203.49844,46.549405,0.11478,41.18799130192066,-21.3744183,1,107618
J123009.59-010244.5,187.53997,-1.045693,0.114818,40.518292372001916,-21.213625,1,132037
J094649.64+615028.6,146.70685,61.84127,0.11485,40.57854582378543,-20.9517078,1,214836
J205312.85-010431.0,313.30356,-1.07529,0.115012,40.57982778975145,-20.8691616,1,211536
J114245.76+101718.3,175.69065,10.288405,0.115084,40.45039694563368,-21.3527145,0,110485
J080346.93+260743.7,120.94555,26.128818,0.115115,40.54064188405184,-21.018549,1,176649
J173207.19+542640.5,263.02995,54.444579,0.115162,40.79101311060229,-21.0501366,1,189526
J114241.23+462436.3,175.67179,46.410089,0.11527,41.32186554113871,-21.9576244,1,55433
J092628.86+031411.9,141.62025,3.236647,0.11529,40.89202330688164,-21.427103,1,114693
J154502.90+351818.2,236.26209,35.305066,0.115333,40.882362406224665,-22.2760334,1,37265
J133535.28+580539.6,203.897,58.094328,0.115338,40.32240182779041,-20.8302002,1,224983
J110140.83+413419.4,165.42013,41.572059,0.115594,40.84441782477655,-20.8252678,0,225702
J113651.66+445016.5,174.21527,44.837913,0.115761,41.265730430488574,-21.8150387,1,69372
J124550.59+012027.5,191.46079,1.340973,0.115834,40.66630358177698,-21.4562855,1,96287
J121816.42+042820.0,184.56842,4.472217,0.115854,39.57646054354702,-21.0235176,1,176205
J113541.48+435926.9,173.92285,43.990816,0.116009,40.947676036489526,-21.168623,1,140727
J085350.57+493212.8,133.46069,49.536886,0.116088,40.328294892016274,-20.9764214,1,212261
J123113.13+120307.2,187.80471,12.052004,0.116116,40.86851412742538,-21.1746521,1,160673
J113849.61+574243.5,174.70672,57.712076,0.116198,41.53915585584147,-21.6952457,1,80526
J091052.85+333008.0,137.72019,33.502218,0.116308,40.94001596710604,-20.8977699,1,212456
J141646.14+013113.0,214.19225,1.520266,0.116319,40.95010193140665,-21.7111664,1,80619
J140812.10+535303.3,212.05041,53.884241,0.116404,41.01076591428021,-20.8686867,1,239167
J115906.90+101001.8,179.77876,10.167154,0.11644000000000003,40.84104697761819,-21.3042793,1,139565
J004944.53-002300.6,12.435522,-0.383507,0.116442,40.4110625895817,-21.289482100000004,1,127426
J134617.54+622045.5,206.5731,62.345968000000006,0.116454,41.66115625547047,-21.3841095,1,121110
J103844.05+390804.0,159.68353000000005,39.134442,0.11646,41.191203084627396,-21.193367,1,162001
J074940.92+375508.3,117.42049,37.918982,0.116532,40.4017648376684,-21.2884121,1,122990
J114427.58+672203.2,176.11491999999996,67.367564,0.11668,41.06291841256001,-21.1630688,0,171243
J074423.45+243046.3,116.0977,24.512866,0.116748,39.75344792021941,-20.7988338,1,236197
J073735.59+430851.2,114.3983,43.14755200000001,0.116802,41.593868181765515,-21.0417194,1,194144
J102350.63+411021.4,155.96096,41.172605,0.116823,41.114031561912334,-21.3160858,1,137126
J093943.75+560230.4,144.93229,56.041789,0.1169,41.29463035966262,-21.9423199,1,57376
J091010.01+481341.7,137.5417,48.22826,0.117,41.685407403407154,-21.8196583,1,71269
J122832.24+665859.0,187.13435,66.98305699999999,0.117353,40.50814482313545,-20.939909,1,198525
J144049.36+505009.2,220.20567000000003,50.835898,0.11744,40.818818161592375,-21.3011189,1,144016
J163605.98+441358.0,249.02491,44.232765,0.11753800000000003,41.469576010175174,-21.0367985,1,179525
J120413.26+481908.9,181.05525,48.319141,0.117622,40.7802250688071,-21.8290367,1,71919
J084745.59+515859.5,131.93997,51.983193,0.117739,40.51112830726786,-20.925146100000006,1,229471
J094616.91+025459.5,146.57045,2.916534,0.117764,41.09132118520763,-21.3206978,1,152289
J120009.49+523109.4,180.03956000000005,52.519277,0.117831,40.891837886980994,-20.7984829,1,242442
J121103.46+544659.6,182.76443,54.78321,0.117926,40.59256999732858,-21.1722984,1,148702
J134752.93+032920.7,206.97054,3.489097,0.118125,40.2541015786104,-21.1337452,1,163486
J113320.57-033337.5,173.33569,-3.5604120000000004,0.118149,41.90428610957107,-21.1436157,1,180183
J110504.21+505949.9,166.26755,50.997189,0.118385,41.08609857894095,-21.6096935,1,98410
J090721.25+553834.0,136.83855,55.64278,0.118391,40.216144609407536,-20.8912563,1,222208
J104428.59+010458.9,161.11911,1.083038,0.118461,40.59668145135324,-21.1730976,0,155475
J114014.56+094850.8,175.06066,9.8141,0.118651,40.568136923437905,-22.1784096,1,40925
J123800.64+043720.9,189.50268,4.622475,0.118664,41.08823641928187,-20.9293823,1,240977
J141742.95+614152.5,214.42896,61.697924,0.118849,41.289651087925506,-20.9008369,1,226949
J115545.73+045130.2,178.94055,4.858386,0.119037,40.21108634060572,-21.2867012,1,134120
J091147.25+493906.9,137.94687,49.65191,0.119067,40.57131515102893,-21.171339,1,181128
J154958.18+450641.7,237.4924,45.111572,0.11911,40.411643007558276,-20.9146938,1,218550
J165810.11+622456.4,254.54213,62.41565500000001,0.119141,41.43187929249787,-21.8401337,1,65099
J104410.36+384303.3,161.04318,38.717595,0.119147,40.94192501764343,-21.4460468,1,126176
J103252.60+492612.9,158.21918,49.436924,0.11922,41.762481147530536,-21.064336800000003,1,182481
J091146.42+564112.1,137.94343,56.686702,0.119253,41.482732431895464,-21.2459469,1,142906
J082929.56+532307.0,127.37318,53.385286,0.11926,40.60278572529501,-21.3060684,1,129067
J133150.66+603447.9,202.9611,60.579973,0.119364,40.99357712800809,-22.373764,1,31112
J123401.89+530849.4,188.50786,53.147059,0.119378,40.56368360794257,-21.1096516,1,170856
J114300.55+673005.2,175.7523,67.501455,0.119674,40.83593184783554,-21.1723747,0,181577
J095221.96+632439.0,148.0915,63.410837,0.119716,40.48625038393215,-21.3837223,1,114142
J120458.35+121018.7,181.24313,12.171848,0.119839,41.00718256821538,-21.4119396,1,114596
J103604.67+412517.9,159.01945,41.421626,0.119849,41.29725831159929,-21.4383144,1,128131
J105519.54+402717.5,163.83141,40.454851,0.120025,42.10859031518024,-21.5074844,1,112159
J143807.18+483331.4,219.5299,48.558717,0.120201,42.00992027922662,-21.9912643,0,53274
J084316.86+384148.5,130.82027,38.6968,0.12049,40.84209973293791,-21.0205154,0,192449
J105355.70+661202.2,163.48208,66.200622,0.120575,41.18273970936747,-21.4888229,1,114654
J114347.71+112847.9,175.94879,11.479982,0.12058599999999997,41.66282249539768,-21.3748131,1,115179
J075101.42+291419.2,117.75593,29.238679,0.120827,41.71463428470666,-21.6196327,1,87230
J075821.16+371636.2,119.58817,37.276726,0.121051,40.75631488943421,-21.3145542,1,129537
J132242.48-022522.1,200.67698,-2.422796,0.12115,41.11705662179553,-21.4172745,1,151020
J092655.26+082249.3,141.73025,8.380359,0.121418,40.59906137133865,-21.111915600000003,1,196995
J131738.53+534547.6,199.41056,53.76321,0.121425,40.57911367224354,-21.4630909,1,111960
J073632.76+312215.4,114.13652,31.370945000000006,0.121562,40.36013664221916,-20.9450302,0,221221
J145719.31+454122.0,224.33046,45.689435,0.121843,41.12223108840341,-21.2165318,1,176148
J115535.36+125254.0,178.89733,12.881675,0.12185,41.272283198801624,-21.6940918,0,88995
J120219.16+595506.9,180.57982,59.918577,0.122018,40.81353291137863,-21.4325161,1,138169
J135932.36+655050.6,209.88485,65.847386,0.122036,40.79366670257123,-21.3068981,1,140072
J165435.84+330251.4,253.64935,33.04761,0.122171,41.58466948016748,-22.4137249,1,34029
J150225.26+490220.7,225.60527,49.039071,0.122311,41.1257081763118,-21.4472408,1,114232
J152901.08+433123.3,232.25452,43.523136,0.12233800000000003,40.85590835348616,-21.2891846,1,146506
J152136.72-000054.0,230.403,-0.015007,0.122389,40.57628634010283,-20.9936676,1,213156
J141503.14-011925.2,213.7631,-1.323667,0.122501,40.76711585154706,-21.1192799,1,207788
J084747.00+392938.5,131.94582,39.494032,0.122769,40.519097544088226,-21.5663185,1,100889
J093509.06+005728.5,143.78775,0.957915,0.122898,40.63004980898243,-21.0418797,1,227410
J133933.99+554614.2,204.89162,55.770607,0.122976,41.680625090993004,-21.2683392,1,172680
J103701.36+414946.2,159.25568,41.829511,0.123252,40.15265765027651,-21.0862827,0,193388
J152628.20-003809.4,231.61749,-0.6359520000000001,0.123334,41.11326061124815,-21.0507393,1,224716
J152403.83+301914.7,231.01594,30.320763,0.123344,40.54333411444739,-21.4453812,1,139443
J094149.84+611158.8,145.45767,61.199666,0.123348,41.45336351398555,-21.3567181,1,158049
J090452.22+033322.9,136.21757,3.5563550000000004,0.123377,40.263576630882675,-21.2738438,1,151228
J094725.82+390833.8,146.85758,39.142711,0.123379,40.97359132667243,-20.9662094,1,225544
J125258.72+591832.7,193.24466,59.309096,0.123397,41.143723577592596,-21.5238037,1,123886
J133435.37+575015.7,203.64739,57.83768900000001,0.123531,41.334707479799334,-21.6116257,1,109834
J122513.68+605339.7,186.30698,60.894373,0.123767,41.506437617145494,-21.4159603,1,152568
J084037.19+400618.3,130.15497,40.105076,0.123875,40.18722822696361,-21.8066254,1,89308
J110639.56+433620.7,166.66485,43.605739,0.123889,41.50733066075259,-21.5358334,1,105654
J145959.29+401803.9,224.99705,40.301071,0.123893,41.56735992533077,-21.2211456,0,169780
J100056.41+045627.2,150.23505,4.9408949999999985,0.123896,41.39738187311737,-21.2081318,0,155172
J085512.13+032950.6,133.80055,3.497379,0.123971,41.0379303876201,-21.3530331,1,155011
J142300.90+571043.4,215.75374,57.178721,0.12408800000000003,40.528785379177556,-21.1756096,1,197428
J085129.72+394848.9,132.87383,39.813589,0.12421,41.239676013417494,-21.6960564,1,87554
J102618.68+381005.4,156.57782,38.168153,0.124219,40.57974167978756,-21.197855,1,170050
J080452.74+212050.2,121.21973,21.347279,0.12423900000000003,41.46988758728284,-22.0205402,1,63551
J165111.90+641731.6,252.79959,64.292106,0.124286,41.08023037345059,-21.2202015,1,191602
J143318.21+494301.3,218.32588,49.717026,0.124342,40.56063862298463,-21.0847111,1,226613
J135244.63-001526.2,208.18597,-0.257266,0.124431,41.001287053584406,-21.4029617,1,150645
J095929.46+031101.5,149.87274,3.183755,0.124445,41.271389009855504,-21.1160774,1,219640
J144250.46+545308.6,220.71023,54.88571,0.124759,41.55367260464392,-21.7151375,1,85943
J132401.63+454620.7,201.00681,45.772423,0.124835,41.29422442059783,-21.2186604,1,189409
J115101.76+505457.1,177.75735,50.915864,0.124853,40.52435506251882,-21.2197227,1,169915
J170534.95+334011.7,256.39562,33.669925,0.125341,41.1378894431601,-21.6735401,1,102580
J084000.14+443737.9,130.00058,44.627206,0.125391,41.008250761389945,-21.1470642,1,210759
J101248.93+555918.4,153.20389,55.988456000000006,0.125524,40.75921113688066,-21.0770416,1,239615
J103110.56+115317.7,157.79402,11.888255,0.125563,41.439492549525156,-21.5381413,1,114873
J110325.63+424047.3,165.85681,42.679796,0.125585,41.12965125490649,-21.5552578,1,123477
J121342.70+054338.5,183.42792,5.727357,0.125904,40.851949230220356,-21.2210846,1,190443
J092739.77+050312.6,141.91571000000005,5.053489,0.12600799999999998,41.8926971011753,-22.2164345,1,52227
J080403.41+404809.3,121.0142,40.802595,0.126063,41.39309234969026,-22.4862328,1,31963
J082944.34+325221.0,127.43476,32.872503,0.126271,41.77458548356013,-21.0653362,1,230805
J085842.44+343550.5,134.67685,34.597353000000005,0.126318,40.764922519161615,-21.319397,1,150126
J141556.85+052029.6,213.98686,5.341545,0.126406,41.965553213094736,-21.4047337,1,160918
J134548.51+114443.6,206.45211,11.745431,0.126413,42.045603362272864,-21.1621742,1,162772
J140604.81+580041.3,211.52004,58.011478,0.126524,40.756398198214725,-21.0268002,1,215445
J152620.64+480317.2,231.586,48.054791,0.126612,41.527027821935405,-21.551651,1,128307
J113925.56+451346.7,174.85648999999995,45.229649,0.126853,40.96874979950447,-21.4695702,0,147011
J154606.97+034757.0,236.52904,3.799176,0.127379,41.33249632592812,-21.4522381,1,159458
J105943.04+111453.4,164.92932,11.248171,0.12745499999999998,41.05303631546994,-21.1078148,0,234204
J112211.42+480155.7,170.5476,48.032137,0.127789,40.63540545594911,-21.7723904,1,101159
J134420.87+663717.6,206.08696,66.62155899999999,0.1278,41.86548337172539,-22.206026100000006,1,51307
J152916.69+353523.9,232.31953,35.589968,0.127902,40.22620553077426,-21.2522907,1,196483
J082133.61+470237.3,125.39003,47.043691,0.12800899999999998,40.96696244504567,-21.2454605,1,204086
J092414.71+030900.8,141.06129,3.150219,0.128039,41.42717454566164,-22.0103226,1,73455
J105203.61+060349.5,163.01503,6.063744,0.128108,40.74766218061419,-21.5251446,1,137818
J095631.14+084616.8,149.12975,8.771325,0.128344,41.05932796705744,-21.1290379,1,203932
J080804.53+274934.8,122.01887,27.826325,0.128387,40.419631135227014,-21.2047005,1,213213
J083719.06+271325.8,129.32943,27.223832,0.128593,40.64108205632482,-21.2727699,1,173079
J164840.15+425547.7,252.16731,42.929912,0.128852,42.32290284013981,-21.1874409,1,215873
J093502.75+540509.0,143.76144,54.085831000000006,0.12905899999999998,41.524355321869294,-21.05443,1,228332
J123820.10+430256.0,189.58375,43.048882,0.129127,40.884831936112356,-21.1341171,0,207745
J082930.59+081238.1,127.37746,8.210578,0.12915,41.904993084700166,-21.993906,1,74503
J121426.58+081259.9,183.61076,8.21663,0.129176,40.9851752166746,-21.2027836,1,236464
J110350.63+011937.4,165.96097,1.327042,0.12948900000000002,41.13736481341992,-21.4582062,0,156935
J115026.97+512419.7,177.61239,51.405481,0.12956900000000002,41.65792357020183,-21.143362,1,210118
J094519.23+023135.6,146.33012,2.526569,0.129788,42.009451330632366,-22.0765953,1,69518
J110158.17+120531.2,165.49237,12.091997,0.129852,40.339897292512006,-21.3776112,1,157032
J094252.56+122443.7,145.71898000000004,12.412132,0.129889,41.08015500981079,-21.3401299,1,187446
J093617.50+091814.7,144.0729,9.304096,0.129993,41.01087899511258,-21.4606609,1,154146
J114040.07+442856.1,175.16693999999995,44.482249,0.130399,40.35369956021162,-21.3645763,1,169895
J121529.02+075006.0,183.87091,7.834992999999999,0.130417,40.67382439810718,-21.4271793,1,147023
J161116.93+490238.3,242.82056,49.043966,0.13059,39.74502331495786,-21.3655605,1,155383
J034040.06+000518.9,55.166922,0.08859199999999999,0.130946,40.297485255916904,-21.5170536,1,128756
J090825.18+400934.8,137.10491000000002,40.159675,0.131011,40.17793401521271,-21.3500271,1,179488
J155646.86+335600.5,239.19525,33.93348,0.131019,40.42798923110556,-21.1708813,1,208706
J112507.75+114413.5,171.28231,11.737096,0.131096,41.308520504672245,-21.2907429,1,169021
J095133.32+350012.5,147.88881999999995,35.003463,0.131119,41.688679133768375,-21.484026,1,163951
J103352.59+004403.4,158.46913,0.734269,0.131207,41.93928579515708,-21.5285358,1,132549
J091632.81+090014.1,139.13671000000002,9.003924000000003,0.131416,40.89072492003711,-21.4448223,1,162361
J145643.89+503756.4,224.18289,50.632336,0.131486,40.57120639103348,-21.6768703,1,107751
J032338.60+003845.2,50.910813,0.64589,0.131548,40.49163261401006,-21.63064,1,114836
J160139.18+383402.8,240.41323,38.567433,0.131552,40.56166010508586,-21.5906219,1,121575
J105618.29+411751.1,164.07619,41.297529,0.13181700000000002,40.56347945329986,-21.2379971,1,192142
J082549.55+471027.8,126.45645,47.17439,0.132171,41.385903897578714,-22.1141396,0,59689
J135154.84+582006.1,207.9785,58.335024,0.132229,40.90630047850206,-21.4626617,1,161852
J105302.67+055631.8,163.26113,5.942157,0.132234,41.27633465803659,-21.4506111,1,167788
J014209.02-005050.0,25.537599,-0.847232,0.132421,41.42761200777906,-21.1374035,1,223124
J162556.27+411710.2,246.48445,41.286166,0.132534,40.57838297268212,-21.386097,1,166550
J125227.32+032353.6,193.11385,3.398214,0.132687,41.679425756171696,-21.1678448,1,230948
J091505.06+063907.8,138.77107,6.652156,0.13272799999999998,41.069704982325405,-21.191656100000003,1,238084
J143054.17+004740.7,217.72571,0.7946479999999999,0.132771,40.21999773286118,-21.145771,1,220863
J105007.76+113228.7,162.53233,11.541298,0.133437,42.14451940821064,-22.4114647,1,43777
J140829.27+562823.5,212.12195,56.473207,0.133478,40.93479700195576,-21.4547157,1,147458
J155021.54+470945.4,237.58975,47.162608,0.13380699999999998,40.907021316100476,-21.2187862,1,241185
J032729.88-005958.5,51.87451400000001,-0.999593,0.134033,41.48854597076051,-21.4922295,1,185491
J092725.37+113419.7,141.85572,11.572126,0.134525,40.881855904463066,-21.1704044,1,223837
J164156.77+325050.7,250.48656,32.84742,0.134529,40.56188276286992,-21.3853931,1,168441
J164836.20+235059.0,252.15084,23.849715,0.134732,41.37324473757596,-21.6044598,1,137258
J085127.68+413458.6,132.86534,41.582952,0.134877,41.25421627078734,-21.669199,0,122834
J143438.07+013846.6,218.65864,1.64628,0.135098,40.97569493425712,-21.3609829,0,198393
J125806.89+055317.6,194.52871,5.88823,0.135237,41.55662366549535,-21.4475994,1,180875
J134545.36+533252.3,206.439,53.547862,0.135406,41.207751506304966,-21.3598499,1,202704
J124746.69+493147.2,191.94454,49.529788,0.13541199999999998,40.37779152108348,-21.3075619,1,217775
J140224.57+573922.6,210.60239,57.656271,0.135627,40.90922416880045,-21.2705002,0,218318
J113635.06+021401.8,174.1461,2.233827,0.135863,40.81079403383666,-21.1554775,0,224863
J093901.82+084816.8,144.75757,8.804678,0.136017,40.87181690958922,-21.658041,0,131355
J213814.58-004701.6,324.56073,-0.783787,0.136049,41.52202930412895,-21.5430317,1,189463
J120755.83+060402.8,181.98263,6.0674480000000015,0.136078,41.42222174182972,-21.4333668,1,166425
J134243.62+050432.2,205.68177,5.075615,0.136242,41.30330920862704,-21.897047,1,104629
J144739.32+610656.1,221.91385,61.115572,0.136349,41.37401798118123,-21.28866,1,221377
J140030.78+565315.4,210.12825,56.88761700000001,0.136364,40.8041172956133,-21.7001114,1,112316
J102339.66+523349.7,155.91523999999995,52.563803,0.13645,41.09468647927281,-21.6977539,1,124059
J102824.30+400846.9,157.10125,40.14635300000001,0.136459,40.66474602345126,-21.4297771,1,167468
J092710.71+015246.4,141.79461,1.879568,0.136641,40.395949263989394,-21.485288600000004,1,184994
J120816.85+122517.6,182.07021,12.421548,0.136883,41.12754659992663,-21.3440704,1,183255
J150756.89+032037.3,226.98704,3.343691,0.136939,41.7579158132328,-21.4738598,1,174220
J131750.32+601041.0,199.45968,60.17805799999999,0.136988,41.668238746184,-21.652523,1,142922
J163306.83+415740.2,248.27845,41.961163,0.137191,41.429575333695425,-21.6012154,1,152925
J154235.03+304114.2,235.64597,30.687277,0.137397,40.3709295744308,-21.1274414,1,241038
