name_1,ra_1,dec_1,z_1,lum_oiii_1,petro_abs_mag_1,petro_app_mag_1,central_1,gz2id_1,gz2class_1,name_2,ra_2,dec_2,z_2,lum_oiii_2,petro_abs_mag_2,petro_app_mag_2,central_2,gz2id_2,gz2class_2
J121607.09+504930.1,184.02955,50.825021,0.030808,41.25773930512772,-20.3186016,14.559503247039387,0.0,8726.0,SBb,J163032.65+392303.1,247.63606,39.384201,0.0304722,40.883379969597904,-20.4181595,14.435606687219643,0.0,7199.0,Ei
J121607.09+504930.1,184.02955,50.825021,0.030808,41.25773930512772,-20.3186016,14.559503247039387,0.0,8726.0,SBb,J143544.16+350434.1,218.93398,35.076151,0.0287256,40.62615573750331,-20.3659153,14.356863447953147,0.0,6398.0,Er
J121607.09+504930.1,184.02955,50.825021,0.030808,41.25773930512772,-20.3186016,14.559503247039387,0.0,8726.0,SBb,J131513.87+442426.5,198.8078,44.407361,0.035450199999999994,40.08939626719875,-20.3993263,14.790995051596296,0.0,10586.0,SBb2t(m)
J121607.09+504930.1,184.02955,50.825021,0.030808,41.25773930512772,-20.3186016,14.559503247039387,0.0,8726.0,SBb,J104350.56+064546.6,160.96068,6.7629511,0.0275636,39.74551306756468,-20.3858738,14.245363027876715,0.0,5107.0,Sc2t
J121607.09+504930.1,184.02955,50.825021,0.030808,41.25773930512772,-20.3186016,14.559503247039387,0.0,8726.0,SBb,J151127.30+410523.9,227.86376,41.089986,0.0307414,39.70989865950614,-20.3591213,14.514177113931446,0.0,7469.0,Sc?t
J155909.63+350147.5,239.79012000000003,35.029857,0.031003,40.563345,-21.0772667,13.814852784247213,1.0,3024.0,SBb2m,J113606.64+621457.0,174.02765,62.249176,0.032774,40.58631550290214,-21.0666008,13.948991049766883,1.0,2614.0,Sc2m
J155909.63+350147.5,239.79012000000003,35.029857,0.031003,40.563345,-21.0772667,13.814852784247213,1.0,3024.0,SBb2m,J113808.01+111147.0,174.53338,11.196378,0.0357155,40.487892104772726,-21.0561371,14.150798182578821,1.0,4277.0,Sb3t
J155909.63+350147.5,239.79012000000003,35.029857,0.031003,40.563345,-21.0772667,13.814852784247213,1.0,3024.0,SBb2m,J152552.61+542218.0,231.4692,54.371679,0.039401,40.40977177276787,-21.0223923,14.403664701480679,1.0,6789.0,Ei
J155909.63+350147.5,239.79012000000003,35.029857,0.031003,40.563345,-21.0772667,13.814852784247213,1.0,3024.0,SBb2m,J080707.18+361400.5,121.77993,36.233472,0.0322888,40.755314,-21.1139259,13.868499865751824,1.0,3023.0,Sc?t
J155909.63+350147.5,239.79012000000003,35.029857,0.031003,40.563345,-21.0772667,13.814852784247213,1.0,3024.0,SBb2m,J173212.20+595629.6,263.05082000000004,59.941553000000006,0.0279965,40.34789365846557,-20.9832878,13.682487337029741,1.0,2601.0,SBa
J074507.25+460420.7,116.28022,46.07242,0.031301,39.751846,-21.0928268,13.820544162863815,1.0,2807.0,Sb(r),J130905.60+113802.9,197.27333,11.634127,0.0251973,39.74584900000001,-21.1625729,13.269923959563654,1.0,872.0,SBb?t
J074507.25+460420.7,116.28022,46.07242,0.031301,39.751846,-21.0928268,13.820544162863815,1.0,2807.0,Sb(r),J170727.46+311451.8,256.8644,31.24771,0.0311351,39.743707666331574,-21.0966911,13.8048734760551,1.0,2811.0,Sb2l
J074507.25+460420.7,116.28022,46.07242,0.031301,39.751846,-21.0928268,13.820544162863815,1.0,2807.0,Sb(r),J103719.33+433515.3,159.33056000000005,43.587589,0.0247628,39.74255322380935,-21.1653347,13.228686112357376,1.0,951.0,Ei
J074507.25+460420.7,116.28022,46.07242,0.031301,39.751846,-21.0928268,13.820544162863815,1.0,2807.0,Sb(r),J085326.21+454609.8,133.35922,45.769391,0.0407947,39.781014739454655,-21.0681152,14.435635582457525,1.0,7157.0,Sb
J074507.25+460420.7,116.28022,46.07242,0.031301,39.751846,-21.0928268,13.820544162863815,1.0,2807.0,Sb(r),J115705.94+010732.1,179.27475,1.1255795,0.0395034,39.69001681691438,-21.0781898,14.353665984502106,1.0,6205.0,Sb
J230920.26+004523.5,347.33443,0.7565149999999999,0.032279,40.189198,-21.1443768,13.837374073435907,1.0,2713.0,SBb3m,J143318.48+344404.4,218.32699,34.734557,0.0343207,40.145210999999996,-21.1655464,13.95265644379425,1.0,3444.0,Sc(i)
J230920.26+004523.5,347.33443,0.7565149999999999,0.032279,40.189198,-21.1443768,13.837374073435907,1.0,2713.0,SBb3m,J104000.58+390720.0,160.0024,39.122224,0.0308047,40.316612139049475,-21.2308922,13.646974730005605,1.0,1870.0,SBb2m
J230920.26+004523.5,347.33443,0.7565149999999999,0.032279,40.189198,-21.1443768,13.837374073435907,1.0,2713.0,SBb3m,J093003.56+341325.3,142.51484,34.223704999999995,0.0421108,40.03099570668003,-21.205150600000003,14.369632978143839,1.0,6380.0,Er
J230920.26+004523.5,347.33443,0.7565149999999999,0.032279,40.189198,-21.1443768,13.837374073435907,1.0,2713.0,SBb3m,J085547.66+004739.4,133.9486,0.7942829,0.0417085,40.37896797778161,-21.1465797,14.406722651854803,1.0,5647.0,Sc2m
J230920.26+004523.5,347.33443,0.7565149999999999,0.032279,40.189198,-21.1443768,13.837374073435907,1.0,2713.0,SBb3m,J113808.01+111147.0,174.53338,11.196378,0.0357155,40.487892104772726,-21.0561371,14.150798182578821,1.0,4277.0,Sb3t
J075525.29+391109.9,118.85539,39.186094,0.033513,40.732576,-20.8040524,14.261143187468955,1.0,5822.0,SBb?m(r),J080248.17+450204.4,120.70071000000002,45.034554,0.0387923,40.64221471130653,-20.7077618,14.683519440513273,1.0,9266.0,Sc
J075525.29+391109.9,118.85539,39.186094,0.033513,40.732576,-20.8040524,14.261143187468955,1.0,5822.0,SBb?m(r),J015248.42-084320.7,28.201757,-8.7224228,0.036934,40.856431753079704,-20.7207546,14.560972684543465,1.0,,
J075525.29+391109.9,118.85539,39.186094,0.033513,40.732576,-20.8040524,14.261143187468955,1.0,5822.0,SBb?m(r),J013258.92-102707.0,23.245498,-10.451953,0.0320516,40.598508972567785,-20.8188877,14.147146393078751,1.0,,
J075525.29+391109.9,118.85539,39.186094,0.033513,40.732576,-20.8040524,14.261143187468955,1.0,5822.0,SBb?m(r),J133817.77+481641.1,204.57404,48.278074,0.0278113,40.895681,-20.782217000000006,13.86884676636149,1.0,3108.0,Sa?l(m)
J075525.29+391109.9,118.85539,39.186094,0.033513,40.732576,-20.8040524,14.261143187468955,1.0,5822.0,SBb?m(r),J073548.83+401938.3,113.95346,40.3273,0.0421262,41.02711400000001,-20.7766323,14.798969607022753,1.0,12621.0,SBc2m
J110501.98+594103.6,166.25823,59.68434300000001,0.033762,40.64916500000001,-20.5280991,14.55356958644645,1.0,7632.0,Sb2t,J111943.96+073529.0,169.93315,7.5913954,0.039289300000000006,40.528859999999995,-20.5992928,14.82042201533998,1.0,12730.0,Ec
